a,b,c,d,e,f,g,h,i,j,k,l,m
Minion Rush: Despicable Me Official Game,GAME,4.5,10216538,Varies with device,"100,000,000+",True,0.0,Everyone 10+,Casual;Action & Adventure,2018-07-12,Varies with device,Varies with device
Farm Heroes Saga,GAME,4.4,7614130,70M,"100,000,000+",True,0.0,Everyone,Casual,2018-07-26,5.1.8,2.3 and up
Geometry Dash World,GAME,4.6,760628,63M,"10,000,000+",True,0.0,Everyone,Arcade,2017-12-22,1.03,4.0 and up
My Talking Angela,GAME,4.5,9881829,99M,"100,000,000+",True,0.0,Everyone,Casual,2018-07-03,3.7.2.51,4.1 and up
Cut the Rope FULL FREE,GAME,4.4,2123381,49M,"100,000,000+",True,0.0,Everyone,Puzzle,2018-07-05,3.7.2,4.1 and up
Sniper 3D Gun Shooter: Free Shooting Games - FPS,GAME,4.6,7671249,Varies with device,"100,000,000+",True,0.0,Mature 17+,Action,2018-08-02,Varies with device,Varies with device
Subway Surfers,GAME,4.5,27723193,76M,"1,000,000,000+",True,0.0,Everyone 10+,Arcade,2018-07-12,1.90.0,4.1 and up
ROBLOX,GAME,4.5,4447346,67M,"100,000,000+",True,0.0,Everyone 10+,Adventure;Action & Adventure,2018-07-31,2.347.225742,4.1 and up
Pou,GAME,4.3,10485334,24M,"500,000,000+",True,0.0,Everyone,Casual,2018-05-25,1.4.77,4.0 and up
8 Ball Pool,GAME,4.5,14198602,52M,"100,000,000+",True,0.0,Everyone,Sports,2018-07-31,4.0.0,4.0.3 and up
Clash of Clans,GAME,4.6,44891723,98M,"100,000,000+",True,0.0,Everyone 10+,Strategy,2018-07-15,10.322.16,4.1 and up
Candy Crush Saga,GAME,4.4,22428456,74M,"500,000,000+",True,0.0,Everyone,Casual,2018-07-05,1.129.0.2,4.1 and up
Plants vs. Zombies FREE,GAME,4.4,4066980,69M,"100,000,000+",True,0.0,Everyone 10+,Strategy,2018-07-06,2.2.00,4.1 and up
Cooking Fever,GAME,4.5,3197865,82M,"100,000,000+",True,0.0,Everyone,Arcade,2018-07-12,2.8.0,4.0.3 and up
Toon Blast,GAME,4.7,1351068,Varies with device,"10,000,000+",True,0.0,Everyone,Puzzle,2018-07-30,3196,4.1 and up
Score! Hero,GAME,4.6,5418675,96M,"100,000,000+",True,0.0,Everyone,Sports,2018-06-13,1.751,4.4 and up
My Talking Angela,GAME,4.5,9881908,99M,"100,000,000+",True,0.0,Everyone,Casual,2018-07-03,3.7.2.51,4.1 and up
Bubble Shooter,GAME,4.5,148895,46M,"10,000,000+",True,0.0,Everyone,Casual,2018-07-17,1.20.1,4.0.3 and up
Toy Blast,GAME,4.7,1889250,Varies with device,"50,000,000+",True,0.0,Everyone,Puzzle,2018-07-23,5423,4.1 and up
Miraculous Ladybug & Cat Noir - The Official Game,GAME,4.5,183846,99M,"10,000,000+",True,0.0,Everyone,Action,2018-07-30,1.0.6,4.4 and up
Wordscapes,GAME,4.8,230710,87M,"10,000,000+",True,0.0,Everyone,Word,2018-08-02,1.0.47,4.1 and up
Word Search,GAME,4.7,295305,3.9M,"10,000,000+",True,0.0,Everyone,Word,2018-06-06,1.1.3,3.0 and up
Candy Crush Soda Saga,GAME,4.4,6198880,67M,"100,000,000+",True,0.0,Everyone,Casual,2018-07-10,1.118.4,4.1 and up
Fishdom,GAME,4.6,2157930,Varies with device,"10,000,000+",True,0.0,Everyone,Puzzle,2018-07-19,2.21.5,4.0.3 and up
Garena Free Fire,GAME,4.5,5465624,53M,"100,000,000+",True,0.0,Teen,Action,2018-08-03,1.21.0,4.0.3 and up
Block Puzzle,GAME,4.6,59854,7.8M,"5,000,000+",True,0.0,Everyone,Puzzle,2018-03-06,2.9,2.3 and up
Bowmasters,GAME,4.7,1534466,Varies with device,"50,000,000+",True,0.0,Teen,Action,2018-07-23,2.12.5,4.1 and up
Clash Royale,GAME,4.6,23134775,97M,"100,000,000+",True,0.0,Everyone 10+,Strategy,2018-06-27,2.3.2,4.1 and up
My Talking Tom,GAME,4.5,14891223,Varies with device,"500,000,000+",True,0.0,Everyone,Casual,2018-07-19,4.8.0.132,4.1 and up
Sniper 3D Gun Shooter: Free Shooting Games - FPS,GAME,4.6,7672495,Varies with device,"100,000,000+",True,0.0,Mature 17+,Action,2018-08-02,Varies with device,Varies with device
Granny,GAME,4.5,1137271,59M,"50,000,000+",True,0.0,Teen,Arcade,2018-05-29,1.4.0.1,4.0 and up
Galaxy Attack: Alien Shooter,GAME,4.6,506275,Varies with device,"10,000,000+",True,0.0,Everyone,Arcade,2018-08-01,5.66,4.1 and up
Angry Birds Rio,GAME,4.4,2610622,46M,"100,000,000+",True,0.0,Everyone,Arcade,2018-07-03,2.6.9,4.1 and up
Zombie Catchers,GAME,4.7,990586,75M,"10,000,000+",True,0.0,Everyone,Action,2018-05-24,1.0.27,4.1 and up
Zombie Hunter King,GAME,4.3,10354,50M,"1,000,000+",True,0.0,Mature 17+,Action,2018-08-01,1.0.8,2.3 and up
Temple Run 2,GAME,4.3,8118937,62M,"500,000,000+",True,0.0,Everyone,Action,2018-07-05,1.49.1,4.0 and up
Zombie Tsunami,GAME,4.4,4921122,Varies with device,"100,000,000+",True,0.0,Everyone 10+,Arcade,2018-06-15,Varies with device,Varies with device
Jungle Marble Blast,GAME,4.3,18985,23M,"5,000,000+",True,0.0,Everyone,Casual,2018-07-23,1.5.4,4.0.3 and up
Rider,GAME,4.5,655067,72M,"10,000,000+",True,0.0,Teen,Arcade,2017-07-17,1.2.1,4.0.3 and up
Farm Heroes Saga,GAME,4.4,7614271,70M,"100,000,000+",True,0.0,Everyone,Casual,2018-07-26,5.1.8,2.3 and up
Super Jim Jump - pixel 3d,GAME,4.5,10434,18M,"1,000,000+",True,0.0,Everyone,Arcade,2018-07-11,2.2.3181,4.0 and up
slither.io,GAME,4.4,5234825,Varies with device,"100,000,000+",True,0.0,Everyone,Action,2017-11-14,Varies with device,2.3 and up
Roll the Ball® - slide puzzle,GAME,4.5,1385093,35M,"100,000,000+",True,0.0,Everyone,Puzzle,2018-08-02,1.7.40,4.1 and up
Talking Tom Gold Run,GAME,4.6,2698348,78M,"100,000,000+",True,0.0,Everyone,Action,2018-07-31,2.8.2.59,4.1 and up
Pixel Art: Color by Number Game,GAME,4.7,1125017,25M,"10,000,000+",True,0.0,Everyone,Puzzle,2018-07-17,3.9.2,4.3 and up
Dream League Soccer 2018,GAME,4.6,9882639,74M,"100,000,000+",True,0.0,Everyone,Sports,2018-07-16,5.064,4.4 and up
Angry Birds Classic,GAME,4.4,5566805,97M,"100,000,000+",True,0.0,Everyone,Arcade,2018-05-24,7.9.3,4.1 and up
Fruits Bomb,GAME,4.4,74673,17M,"10,000,000+",True,0.0,Everyone,Casual,2018-07-06,3.3.3179,4.0.3 and up
Traffic Racer,GAME,4.5,5387639,53M,"100,000,000+",True,0.0,Everyone,Racing,2018-02-27,2.5,4.1 and up
Hill Climb Racing 2,GAME,4.6,2750410,Varies with device,"100,000,000+",True,0.0,Everyone,Racing,2018-08-02,1.17.2,4.2 and up
Flow Free,GAME,4.3,1295606,11M,"100,000,000+",True,0.0,Everyone,Puzzle,2018-04-11,4.0,4.1 and up
Knife Hit,GAME,4.5,461137,60M,"10,000,000+",True,0.0,Everyone,Arcade,2018-05-22,1.7.2,4.0.3 and up
Block Craft 3D: Building Simulator Games For Free,GAME,4.5,946926,57M,"50,000,000+",True,0.0,Everyone,Simulation,2018-03-05,2.10.2,4.0.3 and up
Farm Fruit Pop: Party Time,GAME,4.4,9305,14M,"1,000,000+",True,0.0,Everyone,Casual,2018-08-02,1.9.2,4.0.3 and up
ROBLOX,GAME,4.5,4448791,67M,"100,000,000+",True,0.0,Everyone 10+,Adventure;Action & Adventure,2018-07-31,2.347.225742,4.1 and up
Helix Jump,GAME,4.2,1498648,33M,"100,000,000+",True,0.0,Everyone,Action,2018-04-09,1.0.6,4.1 and up
Subway Surfers,GAME,4.5,27724094,76M,"1,000,000,000+",True,0.0,Everyone 10+,Arcade,2018-07-12,1.90.0,4.1 and up
Candy Crush Saga,GAME,4.4,22428456,74M,"500,000,000+",True,0.0,Everyone,Casual,2018-07-05,1.129.0.2,4.1 and up
Toon Blast,GAME,4.7,1351089,Varies with device,"10,000,000+",True,0.0,Everyone,Puzzle,2018-07-30,3196,4.1 and up
Love Balls,GAME,4.2,360630,40M,"50,000,000+",True,0.0,Everyone,Puzzle,2018-07-31,1.2.7,4.1 and up
Granny,GAME,4.5,1137267,59M,"50,000,000+",True,0.0,Teen,Arcade,2018-05-29,1.4.0.1,4.0 and up
8 Ball Pool,GAME,4.5,14200344,52M,"100,000,000+",True,0.0,Everyone,Sports,2018-07-31,4.0.0,4.0.3 and up
Sniper 3D Gun Shooter: Free Shooting Games - FPS,GAME,4.6,7672495,Varies with device,"100,000,000+",True,0.0,Mature 17+,Action,2018-08-02,Varies with device,Varies with device
slither.io,GAME,4.4,5234810,Varies with device,"100,000,000+",True,0.0,Everyone,Action,2017-11-14,Varies with device,2.3 and up
Hungry Shark Evolution,GAME,4.5,6074334,100M,"100,000,000+",True,0.0,Teen,Arcade,2018-07-25,6.0.0,4.1 and up
Temple Run 2,GAME,4.3,8118937,62M,"500,000,000+",True,0.0,Everyone,Action,2018-07-05,1.49.1,4.0 and up
Kick the Buddy,GAME,4.3,1000417,Varies with device,"50,000,000+",True,0.0,Teen,Action,2018-07-05,Varies with device,4.4 and up
Magic Tiles 3,GAME,4.5,592282,Varies with device,"50,000,000+",True,0.0,Everyone,Music,2018-08-03,5.13.007,4.1 and up
Bowmasters,GAME,4.7,1535084,Varies with device,"50,000,000+",True,0.0,Teen,Action,2018-07-23,2.12.5,4.1 and up
Piano Tiles 2™,GAME,4.7,8118880,Varies with device,"100,000,000+",True,0.0,Everyone,Arcade,2018-08-03,3.1.0.226,4.1 and up
Pokémon GO,GAME,4.1,10424925,85M,"100,000,000+",True,0.0,Everyone,Adventure,2018-07-23,0.111.3,4.4 and up
Wordscapes,GAME,4.8,230727,87M,"10,000,000+",True,0.0,Everyone,Word,2018-08-02,1.0.47,4.1 and up
Paint Hit,GAME,4.4,37023,33M,"10,000,000+",True,0.0,Everyone,Casual,2018-07-06,5.200,5.0 and up
Snake VS Block,GAME,4.2,422244,32M,"50,000,000+",True,0.0,Teen,Arcade,2018-04-23,1.24,4.1 and up
Rolly Vortex,GAME,4.4,98123,40M,"10,000,000+",True,0.0,Teen,Arcade,2018-05-25,1.7.0,4.1 and up
Woody Puzzle,GAME,4.7,21262,29M,"1,000,000+",True,0.0,Everyone,Puzzle,2018-08-03,1.0.9,4.4 and up
Stack Jump,GAME,4.3,118253,40M,"10,000,000+",True,0.0,Teen,Arcade,2018-05-03,1.4.6,4.1 and up
Color by Number – New Coloring Book,GAME,4.7,141529,24M,"5,000,000+",True,0.0,Everyone 10+,Board,2018-08-01,2.0.6,4.1 and up
The Cube,GAME,4.2,70226,38M,"5,000,000+",True,0.0,Everyone,Arcade,2018-07-25,1.2.9,4.1 and up
Extreme Car Driving Simulator,GAME,4.3,2251012,52M,"100,000,000+",True,0.0,Everyone,Racing,2018-05-03,4.17.2,4.0 and up
Bricks n Balls,GAME,4.4,30253,Varies with device,"1,000,000+",True,0.0,Everyone,Casual,2018-08-05,1.0.1.049,4.1 and up
The Fish Master!,GAME,4.1,15763,54M,"1,000,000+",True,0.0,Everyone,Arcade,2018-07-17,1.6,4.1 and up
Color Road,GAME,4.1,84911,71M,"10,000,000+",True,0.0,Everyone,Arcade,2018-07-19,2.5.0,4.1 and up
Draw In,GAME,4.2,46416,73M,"10,000,000+",True,0.0,Everyone,Arcade,2018-07-23,1.0.8,4.1 and up
Block Craft 3D: Building Simulator Games For Free,GAME,4.5,946926,57M,"50,000,000+",True,0.0,Everyone,Simulation,2018-03-05,2.10.2,4.0.3 and up
PLANK!,GAME,4.7,7196,38M,"500,000+",True,0.0,Everyone,Arcade,2018-07-17,1.0.2,4.3 and up
Looper!,GAME,4.6,48256,62M,"1,000,000+",True,0.0,Everyone,Puzzle,2018-07-20,1.2.0,4.1 and up
Trivia Crack,GAME,4.5,6427773,95M,"100,000,000+",True,0.0,Everyone,Trivia,2018-08-03,2.79.0,4.1 and up
Will it Crush?,GAME,3.1,25825,16M,"5,000,000+",True,0.0,Everyone,Simulation,2018-05-22,1.3.3,4.4 and up
Tomb of the Mask,GAME,4.1,55380,39M,"5,000,000+",True,0.0,Everyone,Action,2018-07-24,1.2.1,5.0 and up
Baseball Boy!,GAME,3.4,148177,78M,"10,000,000+",True,0.0,Everyone,Arcade,2018-07-27,1.7.2,4.1 and up
PUBG MOBILE,GAME,4.4,3715656,36M,"50,000,000+",True,0.0,Teen,Action,2018-07-24,0.7.0,4.3 and up
Episode - Choose Your Story,GAME,4.3,1841061,Varies with device,"50,000,000+",True,0.0,Teen,Simulation,2018-07-31,Varies with device,Varies with device
Hello Stars,GAME,4.6,101686,31M,"10,000,000+",True,0.0,Everyone,Puzzle,2018-08-04,1.8.2,4.1 and up
Run Sausage Run!,GAME,4.4,275447,Varies with device,"10,000,000+",True,0.0,Everyone 10+,Arcade,2018-08-01,Varies with device,4.1 and up
Tank Stars,GAME,4.3,174755,98M,"10,000,000+",True,0.0,Everyone 10+,Arcade,2018-07-11,1.1.1,5.0 and up
Castle Clash: Heroes of the Empire US,GAME,4.6,4578476,24M,"50,000,000+",True,0.0,Everyone 10+,Strategy,2018-07-17,1.4.51,4.1 and up
Hole.io,GAME,4.2,145353,85M,"10,000,000+",True,0.0,Teen,Arcade,2018-07-24,1.3.1,4.1 and up
Helix Jump,GAME,4.2,1499373,33M,"100,000,000+",True,0.0,Everyone,Action,2018-04-09,1.0.6,4.1 and up
Mini Golf King - Multiplayer Game,GAME,4.5,531458,100M,"5,000,000+",True,0.0,Everyone,Sports,2018-07-20,3.04.1,4.0.3 and up
PUBG MOBILE,GAME,4.4,3714270,36M,"50,000,000+",True,0.0,Teen,Action,2018-07-24,0.7.0,4.3 and up
Flip the Gun - Simulator Game,GAME,4.2,195558,86M,"10,000,000+",True,0.0,Everyone,Arcade,2018-07-26,1.2,5.0 and up
Mad Skills BMX 2,GAME,4.5,29940,80M,"1,000,000+",True,0.0,Everyone,Action,2018-07-26,1.1.4,4.1 and up
Wordscapes,GAME,4.8,230727,87M,"10,000,000+",True,0.0,Everyone,Word,2018-08-02,1.0.47,4.1 and up
"MMX Hill Dash 2 – Offroad Truck, Car & Bike Racing",GAME,4.4,41975,79M,"1,000,000+",True,0.0,Everyone,Racing,2018-07-19,3.00.11034,5.0 and up
Word Link,GAME,4.6,216675,30M,"10,000,000+",True,0.0,Everyone,Word,2018-08-01,2.2.7,4.1 and up
Last Day on Earth: Survival,GAME,4.5,2311785,87M,"10,000,000+",True,0.0,Teen,Action,2018-08-01,1.9.3,4.1 and up
MARVEL Strike Force,GAME,4.3,165888,91M,"5,000,000+",True,0.0,Teen,Role Playing,2018-07-31,1.4.0,4.4 and up
Partymasters - Fun Idle Game,GAME,4.6,541144,63M,"10,000,000+",True,0.0,Teen,Arcade,2018-07-12,1.2.5,5.0 and up
Harry Potter: Hogwarts Mystery,GAME,4.4,1107310,Varies with device,"10,000,000+",True,0.0,Teen,Adventure,2018-08-01,1.8.2,4.4 and up
Offroad Outlaws,GAME,4.4,29168,Varies with device,"1,000,000+",True,0.0,Everyone,Racing,2018-05-29,2.0.1,4.1 and up
Grim Soul: Dark Fantasy Survival,GAME,4.5,189773,95M,"5,000,000+",True,0.0,Teen,Role Playing,2018-07-18,1.1.1,4.1 and up
DRAGON BALL LEGENDS,GAME,4.6,337752,48M,"5,000,000+",True,0.0,Teen,Action,2018-08-03,1.11.0,6.0 and up
Disney Heroes: Battle Mode,GAME,4.6,102107,Varies with device,"5,000,000+",True,0.0,Everyone 10+,Strategy,2018-07-31,1.2.2,Varies with device
Homescapes,GAME,4.6,3093358,Varies with device,"10,000,000+",True,0.0,Everyone,Casual,2018-07-13,1.8.0.900,4.0.3 and up
New YAHTZEE® With Buddies Dice Game,GAME,4.1,42079,93M,"5,000,000+",True,0.0,Everyone,Board,2018-07-05,5.6.5,4.1 and up
Word Crossy - A crossword game,GAME,4.5,240416,53M,"5,000,000+",True,0.0,Everyone,Word,2018-08-01,2.2.3,4.0.3 and up
MLB TAP SPORTS BASEBALL 2018,GAME,4.6,32506,82M,"1,000,000+",True,0.0,Everyone,Sports,2018-06-27,1.2.1,4.2 and up
Hero Hunters,GAME,4.4,70747,99M,"5,000,000+",True,0.0,Teen,Action,2018-07-31,1.7,4.4 and up
Cooking Madness - A Chef's Restaurant Games,GAME,4.7,358817,49M,"10,000,000+",True,0.0,Everyone,Arcade,2018-07-30,1.2.2,4.1 and up
Ice Crush 2018 - A new Puzzle Matching Adventure,GAME,4.6,15403,25M,"1,000,000+",True,0.0,Everyone,Casual,2018-08-02,1.8.1,4.1 and up
TerraGenesis - Space Colony,GAME,4.3,38957,Varies with device,"1,000,000+",True,0.0,Everyone,Simulation,2018-08-02,4.9.31,Varies with device
Merge Dragons!,GAME,4.5,214777,91M,"5,000,000+",True,0.0,Everyone,Puzzle,2018-07-30,3.6.0,4.1 and up
SHADOWGUN LEGENDS,GAME,4.6,100609,52M,"1,000,000+",True,0.0,Teen,Action,2018-07-16,0.5.4,6.0 and up
RULES OF SURVIVAL,GAME,4.2,1343866,56M,"10,000,000+",True,0.0,Teen,Action,2018-08-01,1.180271.184729,4.0 and up
Mafia City,GAME,4.5,168717,56M,"10,000,000+",True,0.0,Mature 17+,Strategy,2018-08-03,1.3.205,2.3 and up
"Cash, Inc. Money Clicker Game & Business Adventure",GAME,4.8,549720,85M,"10,000,000+",True,0.0,Everyone,Simulation,2018-07-19,2.1.1.4.0,4.4 and up
Dino War: Rise of Beasts,GAME,4.1,18996,81M,"1,000,000+",True,0.0,Teen,Strategy,2018-08-01,1.5.2,4.1 and up
Tokyo Ghoul: Dark War,GAME,4.3,25094,82M,"1,000,000+",True,0.0,Teen,Role Playing,2018-07-06,1.2.0,4.3 and up
Last Shelter: Survival,GAME,4.4,93033,98M,"5,000,000+",True,0.0,Teen,Strategy,2018-08-04,1.250.078,4.0.3 and up
Guns of Glory,GAME,4.0,120592,77M,"10,000,000+",True,0.0,Everyone 10+,Strategy,2018-07-31,2.0.2,4.0.3 and up
Lineage 2: Revolution,GAME,4.2,187972,99M,"5,000,000+",True,0.0,Teen,Role Playing,2018-07-11,1.05.20,4.4 and up
Final Fantasy XV: A New Empire,GAME,4.0,484981,Varies with device,"10,000,000+",True,0.0,Everyone 10+,Strategy,2018-06-15,3.30.4.83,4.1 and up
Girls' Frontline,GAME,4.2,2055,96M,"100,000+",True,0.0,Teen,Strategy,2018-05-18,2.0081_206,4.0.3 and up
Chapters: Interactive Stories,GAME,4.5,73539,96M,"1,000,000+",True,0.0,Mature 17+,Role Playing,2018-08-02,1.3.3,4.3 and up
Honkai Impact 3rd,GAME,4.7,59017,82M,"1,000,000+",True,0.0,Teen,Action,2018-07-03,2.2.1,4.3 and up
Master of Eternity(MOE),GAME,4.2,5829,70M,"100,000+",True,0.0,Teen,Strategy,2018-07-26,1.8.2,4.4 and up
The Game of Life,GAME,4.4,18621,63M,"100,000+",False,2.99,Everyone,Board,2018-07-04,2.1.2,4.4 and up
Clue,GAME,4.6,19922,35M,"100,000+",False,1.99,Everyone 10+,Board,2018-07-30,2.2.5,5.0 and up
The Room: Old Sins,GAME,4.9,21119,48M,"100,000+",False,4.99,Everyone,Puzzle,2018-04-18,1.0.1,4.4 and up
The Escapists,GAME,4.4,7412,84M,"100,000+",False,4.99,Teen,Strategy,2018-04-26,1.1.0,2.3 and up
Farming Simulator 18,GAME,4.5,18125,15M,"100,000+",False,4.99,Everyone,Simulation;Education,2018-07-09,Varies with device,4.4 and up
RollerCoaster Tycoon® Classic,GAME,4.6,10795,69M,"100,000+",False,5.99,Everyone,Simulation,2017-12-21,1.2.1.1712080,4.0.3 and up
Call of Duty:Black Ops Zombies,GAME,4.2,13004,46M,"100,000+",False,6.99,Teen,Action,2016-12-20,1.0.11,2.3.3 and up
Star Wars ™: DIRTY,GAME,4.5,38207,15M,"100,000+",False,9.99,Teen,Role Playing,2015-10-19,1.0.6,4.1 and up
Monument Valley 2,GAME,4.6,9394,33M,"100,000+",False,4.99,Everyone,Puzzle,2017-11-30,1.2.9,4.4 and up
DRAGON BALL LEGENDS,GAME,4.6,337913,48M,"5,000,000+",True,0.0,Teen,Action,2018-08-03,1.11.0,6.0 and up
ROBLOX,GAME,4.5,4449882,67M,"100,000,000+",True,0.0,Everyone 10+,Adventure;Action & Adventure,2018-07-31,2.347.225742,4.1 and up
Candy Crush Saga,GAME,4.4,22429716,74M,"500,000,000+",True,0.0,Everyone,Casual,2018-07-05,1.129.0.2,4.1 and up
Angry Birds 2,GAME,4.6,3883589,57M,"100,000,000+",True,0.0,Everyone,Casual,2018-07-26,2.21.1,4.1 and up
8 Ball Pool,GAME,4.5,14200550,52M,"100,000,000+",True,0.0,Everyone,Sports,2018-07-31,4.0.0,4.0.3 and up
Fallout Shelter,GAME,4.6,2719142,25M,"10,000,000+",True,0.0,Teen,Simulation,2018-06-11,1.13.12,4.1 and up
Harry Potter: Hogwarts Mystery,GAME,4.4,1107197,Varies with device,"10,000,000+",True,0.0,Teen,Adventure,2018-08-01,1.8.2,4.4 and up
PUBG MOBILE,GAME,4.4,3716278,36M,"50,000,000+",True,0.0,Teen,Action,2018-07-24,0.7.0,4.3 and up
The Sims™ FreePlay,GAME,4.3,931595,31M,"10,000,000+",True,0.0,Teen,Simulation,2018-07-16,5.39.1,4.0.3 and up
MARVEL Strike Force,GAME,4.3,165928,91M,"5,000,000+",True,0.0,Teen,Role Playing,2018-07-31,1.4.0,4.4 and up
Best Fiends - Free Puzzle Game,GAME,4.6,1480189,Varies with device,"10,000,000+",True,0.0,Everyone,Casual,2018-08-02,5.8.1,Varies with device
MARVEL Contest of Champions,GAME,4.3,2468063,92M,"50,000,000+",True,0.0,Teen,Action,2018-07-30,19.1.0,4.0.3 and up
Jurassic World™ Alive,GAME,4.3,309176,70M,"5,000,000+",True,0.0,Everyone 10+,Simulation,2018-08-02,1.3.15,4.4 and up
Choices: Stories You Play,GAME,4.6,807338,93M,"10,000,000+",True,0.0,Teen,Simulation,2018-07-30,2.3.5,4.0.3 and up
Solitaire TriPeaks,GAME,4.5,446434,52M,"10,000,000+",True,0.0,Everyone,Card,2018-08-01,4.6.2.46103,4.0.3 and up
Merge Dragons!,GAME,4.5,214819,91M,"5,000,000+",True,0.0,Everyone,Puzzle,2018-07-30,3.6.0,4.1 and up
The Walking Dead: Road to Survival,GAME,4.2,522466,37M,"10,000,000+",True,0.0,Mature 17+,Role Playing,2018-06-19,12.0.4.62276,4.0.3 and up
Hustle Castle: Fantasy Kingdom,GAME,4.7,584126,64M,"10,000,000+",True,0.0,Everyone 10+,Role Playing,2018-07-27,1.5.4,4.1 and up
Might & Magic: Elemental Guardians,GAME,4.3,32551,35M,"500,000+",True,0.0,Mature 17+,Role Playing,2018-07-12,1.93,4.4 and up
Game of Thrones: Conquest™,GAME,4.0,90218,97M,"1,000,000+",True,0.0,Teen,Strategy,2018-08-03,1.8.225278,6.0 and up
Love Nikki-Dress UP Queen,GAME,4.4,212524,93M,"5,000,000+",True,0.0,Everyone,Role Playing,2018-07-24,3.0.0,4.0.3 and up
Summoners War,GAME,4.3,2045554,28M,"50,000,000+",True,0.0,Teen,Role Playing,2018-07-30,4.0.1,4.0.3 and up
FINAL FANTASY BRAVE EXVIUS,GAME,4.6,745684,83M,"5,000,000+",True,0.0,Teen,Role Playing,2018-07-17,3.0.2,4.0.3 and up
Idle Heroes,GAME,4.7,416540,99M,"10,000,000+",True,0.0,Everyone 10+,Role Playing,2018-05-30,1.14.0,2.3 and up
Fate/Grand Order (English),GAME,4.4,16601,55M,"500,000+",True,0.0,Teen,Role Playing,2018-07-26,1.18.0,4.0 and up
Honkai Impact 3rd,GAME,4.7,59017,82M,"1,000,000+",True,0.0,Teen,Action,2018-07-03,2.2.1,4.3 and up
Lords Mobile: Battle of the Empires - Strategy RPG,GAME,4.4,3057481,14M,"50,000,000+",True,0.0,Teen,Strategy,2018-07-26,1.76,2.3 and up
War and Order,GAME,4.3,224514,81M,"5,000,000+",True,0.0,Teen,Strategy,2018-07-18,1.1.8,4.0.3 and up
Dungeon Hunter Champions: Epic Online Action RPG,GAME,4.2,26247,Varies with device,"1,000,000+",True,0.0,Teen,Role Playing,2018-07-26,1.1.40,4.0.3 and up
Candy Crush Saga,GAME,4.4,22430188,74M,"500,000,000+",True,0.0,Everyone,Casual,2018-07-05,1.129.0.2,4.1 and up
ROBLOX,GAME,4.5,4449910,67M,"100,000,000+",True,0.0,Everyone 10+,Adventure;Action & Adventure,2018-07-31,2.347.225742,4.1 and up
8 Ball Pool,GAME,4.5,14201891,52M,"100,000,000+",True,0.0,Everyone,Sports,2018-07-31,4.0.0,4.0.3 and up
Subway Surfers,GAME,4.5,27725352,76M,"1,000,000,000+",True,0.0,Everyone 10+,Arcade,2018-07-12,1.90.0,4.1 and up
Candy Crush Soda Saga,GAME,4.4,6199095,67M,"100,000,000+",True,0.0,Everyone,Casual,2018-07-10,1.118.4,4.1 and up
Zombie Hunter King,GAME,4.3,10493,50M,"1,000,000+",True,0.0,Mature 17+,Action,2018-08-01,1.0.8,2.3 and up
Bubble Shooter,GAME,4.5,148945,46M,"10,000,000+",True,0.0,Everyone,Casual,2018-07-17,1.20.1,4.0.3 and up
Toon Blast,GAME,4.7,1351771,Varies with device,"10,000,000+",True,0.0,Everyone,Puzzle,2018-07-30,3196,4.1 and up
Toy Blast,GAME,4.7,1889582,Varies with device,"50,000,000+",True,0.0,Everyone,Puzzle,2018-07-23,5423,4.1 and up
Clash Royale,GAME,4.6,23136735,97M,"100,000,000+",True,0.0,Everyone 10+,Strategy,2018-06-27,2.3.2,4.1 and up
Clash of Clans,GAME,4.6,44893888,98M,"100,000,000+",True,0.0,Everyone 10+,Strategy,2018-07-15,10.322.16,4.1 and up
Farm Heroes Saga,GAME,4.4,7614415,70M,"100,000,000+",True,0.0,Everyone,Casual,2018-07-26,5.1.8,2.3 and up
Plants vs. Zombies FREE,GAME,4.4,4067651,69M,"100,000,000+",True,0.0,Everyone 10+,Strategy,2018-07-06,2.2.00,4.1 and up
Word Search,GAME,4.7,295576,3.9M,"10,000,000+",True,0.0,Everyone,Word,2018-06-06,1.1.3,3.0 and up
Block Puzzle,GAME,4.6,59907,7.8M,"5,000,000+",True,0.0,Everyone,Puzzle,2018-03-06,2.9,2.3 and up
Super Jim Jump - pixel 3d,GAME,4.5,10460,18M,"1,000,000+",True,0.0,Everyone,Arcade,2018-07-11,2.2.3181,4.0 and up
Pou,GAME,4.3,10486018,24M,"500,000,000+",True,0.0,Everyone,Casual,2018-05-25,1.4.77,4.0 and up
Temple Run 2,GAME,4.3,8119151,62M,"500,000,000+",True,0.0,Everyone,Action,2018-07-05,1.49.1,4.0 and up
Flow Free,GAME,4.3,1295625,11M,"100,000,000+",True,0.0,Everyone,Puzzle,2018-04-11,4.0,4.1 and up
Homescapes,GAME,4.6,3093932,Varies with device,"10,000,000+",True,0.0,Everyone,Casual,2018-07-13,1.8.0.900,4.0.3 and up
Wordscapes,GAME,4.8,230849,87M,"10,000,000+",True,0.0,Everyone,Word,2018-08-02,1.0.47,4.1 and up
My Talking Angela,GAME,4.5,9883367,99M,"100,000,000+",True,0.0,Everyone,Casual,2018-07-03,3.7.2.51,4.1 and up
slither.io,GAME,4.4,5235294,Varies with device,"100,000,000+",True,0.0,Everyone,Action,2017-11-14,Varies with device,2.3 and up
