a,b,c,d,e,f,g,h,i,j,k,l,m
Dr. Rocket,GAME,4.0,42182,3.4M,"1,000,000+",True,0.0,Everyone,Arcade,2018-01-06,1.11,4.1 and up
Dr. Muscle,HEALTH_AND_FITNESS,4.0,87,33M,"10,000+",True,0.0,Everyone,Health & Fitness,2018-07-28,2.5,4.0.3 and up
Dr. Dominoes,GAME,4.0,2700,5.7M,"500,000+",True,0.0,Everyone,Board,2018-01-03,1.06,4.1 and up
Dr. Sudoku,FAMILY,3.5,2310,3.1M,"500,000+",True,0.0,Everyone,Puzzle,2018-01-04,1.06,4.1 and up
Dr.Web Security Space,TOOLS,4.5,594406,Varies with device,"10,000,000+",True,0.0,Everyone,Tools,2018-07-20,Varies with device,Varies with device
Dr. Unblock,FAMILY,3.9,3847,4.3M,"1,000,000+",True,0.0,Everyone,Puzzle,2018-01-03,1.05,4.1 and up
Dr. Gomoku,GAME,3.9,85317,4.5M,"5,000,000+",True,0.0,Everyone,Board,2018-01-15,1.54,4.0.3 and up
Dr. Panda Farm,FAMILY,4.1,265,46M,"10,000+",False,2.99,Everyone,Education;Pretend Play,2016-07-21,1.0,4.0 and up
DR.MEEP,FAMILY,4.4,54,33M,500+,False,2.99,Everyone,Puzzle,2018-06-29,1.2,4.1 and up
Dr. Panda Art Class,FAMILY,4.2,1013,58M,"50,000+",False,2.99,Everyone,Education;Creativity,2017-04-26,1.7,4.0 and up
Dr. Panda's Swimming Pool,FAMILY,4.4,2311,9.3M,"100,000+",False,1.99,Everyone,Casual;Pretend Play,2015-01-15,1.01,4.0 and up
Dr. Pixel: Pill mania Classic,FAMILY,4.3,2419,6.2M,"100,000+",True,0.0,Everyone,Puzzle,2018-03-31,1.2.7,4.0 and up
Dr. Chess,GAME,4.1,97209,6.7M,"1,000,000+",True,0.0,Everyone,Board,2018-01-14,1.41,4.0.3 and up
Super Dr. Parking 3D,FAMILY,4.0,4518,41M,"1,000,000+",True,0.0,Everyone,Simulation,2017-12-17,3.3,4.1 and up
Dr Dre - Beatmaker,GAME,4.3,146,6.0M,"10,000+",True,0.0,Mature 17+,Music,2018-02-28,5.3.8,4.0 and up
Dr. Panda & Toto's Treehouse,FAMILY,4.4,3397,9.5M,"50,000+",False,3.99,Everyone,Casual;Pretend Play,2014-12-09,1.8,4.0 and up
Dr. Cares - Amy's Pet Clinic 🐈 🐕,FAMILY,4.5,3580,60M,"100,000+",True,0.0,Everyone,Casual,2018-04-30,1.8,4.4 and up
Dr. Splorchy Presents Space Heroes,GAME,4.6,18,31M,100+,False,4.99,Mature 17+,Adventure,2018-07-23,1.0,7.0 and up
Pet Vet Dr - Animals Hospital,FAMILY,3.7,11748,36M,"1,000,000+",True,0.0,Teen,Casual,2016-10-31,1.3,4.0.3 and up
Dr.Android Repair Master 2017,PRODUCTIVITY,3.8,1205,4.3M,"100,000+",True,0.0,Everyone,Productivity,2018-06-10,2,4.0 and up
DR CONTROL,FAMILY,3.4,267,1.5M,"10,000+",True,0.0,Everyone,Entertainment,2017-03-08,2.1.0,4.0.3 and up
Dr Driving Racer,GAME,4.3,183,68M,"10,000+",True,0.0,Everyone,Racing,2018-06-14,2.1,4.1 and up
Dr. McDougall Mobile Cookbook,HEALTH_AND_FITNESS,3.8,76,1.2M,"1,000+",False,4.99,Everyone,Health & Fitness,2015-01-26,1.1,2.2 and up
Dr. Seuss's ABC,FAMILY,4.7,429,12M,"10,000+",False,3.99,Everyone,Books & Reference;Education,2018-02-26,2.05,4.0.3 and up
Dr. Booster - Boost Game Speed,TOOLS,4.4,138872,22M,"10,000,000+",True,0.0,Everyone,Tools,2018-05-15,2.0.1077,4.1 and up
Dr. Panda Hospital,FAMILY,4.4,1091,45M,"50,000+",False,2.99,Everyone,Education;Pretend Play,2013-12-05,1.6,2.0.1 and up
Dr. Panda Café Freemium,FAMILY,4.1,11788,62M,"1,000,000+",True,0.0,Everyone,Educational;Pretend Play,2017-08-10,1.01,4.0 and up
Dr. Panda Ice Cream Truck Free,FAMILY,4.4,23022,80M,"1,000,000+",True,0.0,Everyone,Role Playing;Pretend Play,2018-08-02,2.16,4.1 and up
Dr. Doug's Tips,BOOKS_AND_REFERENCE,4.0,22,34M,"1,000+",True,0.0,Everyone,Books & Reference,2016-09-01,1.1,2.3 and up
Dr. 2048,FAMILY,3.9,1985,3.5M,"500,000+",True,0.0,Everyone,Puzzle,2017-12-30,1.05,4.1 and up
Dr. Panda Restaurant 2,FAMILY,4.3,3725,67M,"100,000+",False,2.99,Everyone,Educational;Pretend Play,2016-02-17,1.96,4.0 and up
Dr. Panda Supermarket,FAMILY,4.2,1357,58M,"50,000+",False,2.99,Everyone,Educational;Pretend Play,2016-02-16,1.6,4.0 and up
Dr. Shogi,GAME,3.3,19291,5.1M,"1,000,000+",True,0.0,Everyone,Board,2018-01-02,1.24,4.1 and up
DR Sebi's Alkaline List,FAMILY,4.0,68,5.5M,"5,000+",True,0.0,Everyone,Education,2017-04-05,0.1,2.3 and up
DraStic DS Emulator,GAME,4.6,87766,12M,"1,000,000+",False,4.99,Everyone,Action,2016-07-19,r2.5.0.3a,2.3 and up
NDS Emulator - For Android 6,GAME,4.1,14002,19M,"1,000,000+",True,0.0,Everyone,Arcade,2018-07-26,pb1.0.0.1,4.0.3 and up
Free DS Emulator,GAME,4.1,22896,19M,"1,000,000+",True,0.0,Everyone,Arcade,2018-07-26,pb1.0.0.1,4.0.3 and up
nds4droid,GAME,3.4,107778,8.8M,"10,000,000+",True,0.0,Everyone,Arcade,2016-02-12,47,2.3.3 and up
MegaNDS (NDS Emulator),GAME,3.4,2218,11M,"500,000+",True,0.0,Everyone,Arcade,2017-10-18,2.0,4.0 and up
DS file,PRODUCTIVITY,4.1,10676,12M,"1,000,000+",True,0.0,Everyone,Productivity,2018-05-23,4.11.0,4.1 and up
DS finder,TOOLS,4.0,2596,32M,"500,000+",True,0.0,Everyone,Tools,2018-07-19,2.0.1,5.0 and up
DS get,TOOLS,3.4,71852,22M,"5,000,000+",True,0.0,Everyone,Tools,2018-05-23,1.12.0,4.1 and up
DS cloud,TOOLS,3.2,4908,38M,"500,000+",True,0.0,Everyone,Tools,2018-05-23,2.8.0,4.0 and up
DS photo,VIDEO_PLAYERS,3.8,7335,Varies with device,"1,000,000+",True,0.0,Everyone,Video Players & Editors,2018-07-17,Varies with device,Varies with device
DS video,VIDEO_PLAYERS,3.8,12443,Varies with device,"1,000,000+",True,0.0,Everyone,Video Players & Editors,2018-08-06,Varies with device,Varies with device
DS note,PRODUCTIVITY,3.9,2046,60M,"100,000+",True,0.0,Everyone,Productivity,2018-06-11,1.10.1,4.4 and up
DS cam,PRODUCTIVITY,3.6,3227,35M,"500,000+",True,0.0,Everyone,Productivity,2018-07-26,3.0.1,4.1 and up
DS router,TOOLS,3.8,253,15M,"50,000+",True,0.0,Everyone,Tools,2018-06-13,1.1.8,4.1 and up
EmuBox - Fast Retro Emulator,GAME,3.9,1576,43M,"50,000+",True,0.0,Everyone,Arcade,2018-08-05,2.1.1,4.1 and up
Synology Drive,PRODUCTIVITY,3.2,368,Varies with device,"100,000+",True,0.0,Everyone,Productivity,2018-08-02,Varies with device,5.0 and up
DS Creator 2.0,TOOLS,1.0,2,4.4M,500+,True,0.0,Everyone,Tools,2018-03-23,2.0.180226.1,4.0 and up
DS App Manager,TOOLS,4.6,14,2.1M,"1,000+",True,0.0,Everyone,Tools,2015-03-21,1.0,2.3 and up
Simple x3DS Emulator - BETA,GAME,nan,0,Varies with device,"50,000+",True,0.0,Everyone,Arcade,2018-06-13,Varies with device,Varies with device
DS Helpdesk Plus,BUSINESS,3.6,21,Varies with device,100+,False,12.99,Everyone,Business,2017-01-30,Varies with device,Varies with device
DS,FAMILY,4.9,15,23M,100+,True,0.0,Everyone,Casual,2016-01-19,1,2.3 and up
Ability DS UNO,PRODUCTIVITY,nan,3,2.3M,50+,False,2.6,Everyone,Productivity,2014-05-19,1.0,1.5 and up
DS Connector 2.0,TOOLS,2.6,5,636k,500+,True,0.0,Everyone,Tools,2018-03-23,2.0.180226.1,4.2 and up
DS Barometer - Altimeter and Weather Information,WEATHER,3.9,2962,4.2M,"100,000+",True,0.0,Everyone,Weather,2018-07-09,3.67,2.3.3 and up
DS Companion,HEALTH_AND_FITNESS,nan,0,4.6M,50+,True,0.0,Everyone,Health & Fitness,2017-11-03,1.7,4.4 and up
DS-L4 Viewer,PHOTOGRAPHY,3.5,13,7.9M,"1,000+",True,0.0,Everyone,Photography,2018-01-29,1.2.0.9,5.0 and up
DS Tower Defence,GAME,3.2,768,1.4M,"100,000+",True,0.0,Everyone,Arcade,2013-06-05,1.0,1.5 and up
DS-Admin,FAMILY,nan,1,21M,10+,True,0.0,Everyone,Education,2018-03-05,2.0,4.2 and up
NDS-controller,TOOLS,3.3,35,916k,"1,000+",True,0.0,Everyone,Tools,2017-10-23,0.2,2.2 and up
DS-11 form,BUSINESS,nan,3,28M,100+,True,0.0,Everyone,Business,2018-04-27,1.7.7,4.1 and up
SmartCircle Remote DS,BUSINESS,nan,2,1.6M,500+,True,0.0,Everyone,Business,2018-05-22,2.983,5.0 and up
RetroArch,GAME,3.8,21423,84M,"1,000,000+",True,0.0,Everyone,Action,2018-05-04,1.7.3,2.3 and up
DS Speedometer & Odometer,MAPS_AND_NAVIGATION,3.9,22382,6.6M,"1,000,000+",True,0.0,Everyone,Maps & Navigation,2018-03-22,6.93,2.3.3 and up
MegaN64 (N64 Emulator),FAMILY,4.6,877576,12M,"10,000,000+",True,0.0,Everyone,Casual,2016-05-14,6.0,2.0 and up
DS-20000S,PRODUCTIVITY,1.8,12,14M,"1,000+",True,0.0,Everyone,Productivity,2018-08-03,1.2.2,4.1 and up
DS Vision,BUSINESS,nan,0,38M,5+,True,0.0,Everyone,Business,2018-05-21,1.2,4.1 and up
Learn DS [BETA],FAMILY,4.3,9,5.0M,500+,True,0.0,Everyone,Education,2017-02-12,0.5,4.0 and up
Deep Sleep Battery Saver Pro,TOOLS,3.9,1417,2.9M,"10,000+",False,3.28,Everyone,Tools,2017-08-15,5.1,4.1 and up
DS - xR,BUSINESS,nan,2,1.4M,10+,True,0.0,Everyone,Business,2017-11-21,1.0,4.4 and up
DS-Students,FAMILY,4.8,5,8.4M,100+,True,0.0,Everyone,Education,2018-07-03,2.0,4.1 and up
DS Thermometer,WEATHER,3.7,631,3.0M,"100,000+",True,0.0,Everyone,Weather,2015-05-30,2.20,2.3 and up
PhotoFrame for Synology DS,PHOTOGRAPHY,4.0,1,2.6M,10+,False,4.99,Everyone,Photography,2017-02-02,1.5,4.0 and up
Deep Sleep Battery Saver,TOOLS,4.1,22032,3.7M,"1,000,000+",True,0.0,Everyone,Tools,2017-08-17,5.1,4.1 and up
Draft Simulator for FUT 18,SPORTS,4.6,162933,100M,"5,000,000+",True,0.0,Everyone,Sports,2018-05-11,25.7,4.1 and up
DS Flashlight,TOOLS,4.0,127,5.8M,"10,000+",True,0.0,Everyone,Tools,2015-05-30,1.31,2.2 and up
DS-82 form,BUSINESS,nan,1,28M,100+,True,0.0,Everyone,Business,2018-04-27,1.7.7,4.1 and up
dt Pro,FINANCE,4.8,4,4.5M,"1,000+",True,0.0,Everyone,Finance,2017-05-16,3.10,2.2 and up
DT,LIFESTYLE,nan,0,8.9M,100+,True,0.0,Everyone,Lifestyle,2018-07-24,7.2.2,4.1 and up
DT Manager,PRODUCTIVITY,4.0,9,3.1M,500+,True,0.0,Everyone,Productivity,2015-05-21,1.7,2.3 and up
Real Sheet ∞: Pathfinder + DT,FAMILY,3.5,2,22M,50+,False,2.99,Everyone,Role Playing,2017-03-20,1.1,4.2 and up
DT-CAM,FAMILY,nan,6,9.9M,"1,000+",True,0.0,Everyone,Entertainment,2017-07-29,1.3,2.2 and up
DT Fieldlink,BUSINESS,3.0,2,49M,500+,True,0.0,Everyone,Business,2017-09-19,2.1.1,4.1 and up
DT Driving Test Theory,FAMILY,4.6,477,1.6M,"10,000+",True,0.0,Everyone,Education,2018-02-22,1.1,4.0.3 and up
DT Smart,TOOLS,1.6,39,8.9M,"1,000+",True,0.0,Everyone,Tools,2017-12-07,1.1.4,4.1 and up
Truck Simulator DT 3D,FAMILY,3.8,110,22M,"5,000+",True,0.0,Everyone,Simulation,2017-04-23,1.0.6,2.3 and up
DT Baby Cam,TOOLS,1.7,10,23M,500+,True,0.0,Everyone,Tools,2017-12-05,3.0,2.2 and up
Bloons TD 5,FAMILY,4.6,190086,94M,"1,000,000+",False,2.99,Everyone,Strategy,2018-07-13,3.16,2.3.3 and up
WPBS-DT,FAMILY,5.0,3,6.3M,500+,True,0.0,Everyone,Entertainment,2015-04-03,4.1.1,2.3.3 and up
ReadyOp DT,COMMUNICATION,4.6,8,1.1M,"1,000+",True,0.0,Everyone,Communication,2018-07-06,1.0.56,2.3.3 and up
Soccer Manager 2018,SPORTS,4.4,63779,95M,"1,000,000+",True,0.0,Everyone,Sports,2018-07-16,1.5.6,5.0 and up
Online Soccer Manager (OSM),SPORTS,4.5,1312936,21M,"10,000,000+",True,0.0,Everyone,Sports,2018-07-31,3.4.06,4.4 and up
DT-VR,FAMILY,3.8,25,9.5M,"1,000+",True,0.0,Everyone,Entertainment,2016-08-09,1.2,2.2 and up
Dt Tracking,AUTO_AND_VEHICLES,4.0,4,24M,100+,True,0.0,Everyone,Auto & Vehicles,2016-10-28,0.20,4.0 and up
DT Simple Interval Timer,SPORTS,4.1,10,1.5M,"1,000+",True,0.0,Everyone,Sports,2014-02-17,1.01,2.1 and up
DT Health,MEDICAL,nan,1,24M,10+,True,0.0,Everyone,Medical,2017-11-20,2.0.0,4.3 and up
DT CLOTHINGS,SHOPPING,5.0,1,7.9M,10+,True,0.0,Everyone,Shopping,2018-07-25,1.0.1,4.1 and up
PAY DT,BUSINESS,nan,0,5.3M,1+,True,0.0,Everyone,Business,2018-02-06,1.1.0,4.0 and up
Test Application DT 02,ART_AND_DESIGN,nan,0,1.2M,0+,True,0.0,Everyone,Art & Design,2017-03-14,4.0,4.2 and up
Eat Right Diet (by Dt Shreya's Family Diet Clinic),HEALTH_AND_FITNESS,nan,0,12M,10+,True,0.0,Everyone,Health & Fitness,2018-08-07,1.0.7,5.0 and up
DT Practice,BUSINESS,nan,6,5.7M,500+,True,0.0,Everyone,Business,2017-10-06,1.1.0,4.4 and up
Dt. Jyothi Srinivas,HEALTH_AND_FITNESS,5.0,18,13M,100+,True,0.0,Everyone,Health & Fitness,2018-02-06,1.0.6,4.1 and up
DT future1 cam,TOOLS,1.0,1,24M,50+,True,0.0,Everyone,Tools,2018-03-27,3.1,2.2 and up
DT Freight,PRODUCTIVITY,nan,0,54M,1+,True,0.0,Everyone,Productivity,2017-11-29,8.0,4.0.3 and up
Johor DT Lock Screen,PERSONALIZATION,nan,13,3.9M,"1,000+",True,0.0,Everyone,Personalization,2018-01-17,1.1,4.0.3 and up
PES CLUB MANAGER,SPORTS,4.4,783025,Varies with device,"10,000,000+",True,0.0,Everyone,Sports,2018-06-07,1.7.2,4.2 and up
Riptide GP: Renegade,GAME,4.7,4328,Varies with device,"100,000+",False,2.99,Everyone 10+,Racing,2018-06-01,1.2.1,4.1 and up
Wheelie Challenge,GAME,4.6,137338,51M,"5,000,000+",True,0.0,Everyone,Racing,2018-07-13,1.44,4.1 and up
DT NO.I,HEALTH_AND_FITNESS,2.4,44,49M,"1,000+",True,0.0,Everyone,Health & Fitness,2018-08-01,V1.0.1,4.3 and up
DT Technologies,SHOPPING,nan,0,1.3M,10+,True,0.0,Everyone,Shopping,2018-06-07,1.1,4.4 and up
DTPay,SHOPPING,4.5,18,994k,"1,000+",True,0.0,Everyone,Shopping,2018-07-11,0.8.2,4.0 and up
"""i DT"" Fútbol. Todos Somos Técnicos.",SPORTS,nan,27,3.6M,500+,True,0.0,Everyone,Sports,2017-10-07,0.22,4.1 and up
MasterDT,SPORTS,nan,24,4.1M,100+,True,0.0,Everyone,Sports,2018-06-30,4.1,4.0.3 and up
Top Soccer Manager,SPORTS,4.4,199739,66M,"10,000,000+",True,0.0,Everyone,Sports,2018-08-06,1.18.8,4.0.3 and up
The Secret Daily Teachings,LIFESTYLE,4.3,206,32M,"1,000+",False,4.99,Everyone,Lifestyle,2018-02-11,14.0,4.0.3 and up
Spring flowers theme couleurs d t space,ART_AND_DESIGN,5.0,1,2.9M,100+,True,0.0,Everyone,Art & Design,2018-04-18,1.0.2,4.0 and up
Soccer Board Tactics,SPORTS,4.1,6231,8.9M,"100,000+",True,0.0,Everyone,Sports,2018-02-09,10.36,4.2 and up
Dirt Trackin Sprint Cars,GAME,3.8,499,47M,"10,000+",False,3.99,Everyone,Racing,2018-05-10,1.0.13,5.0 and up
senior easy phone,PERSONALIZATION,3.9,168,2.1M,"50,000+",True,0.0,Teen,Personalization,2015-03-27,1.0,2.3 and up
dt.se,NEWS_AND_MAGAZINES,3.1,124,12M,"10,000+",True,0.0,Everyone,News & Magazines,2018-06-29,4.9.0,4.1 and up
WhatsVPN - Unlimited Free VPN,TOOLS,4.7,24985,7.8M,"500,000+",True,0.0,Everyone,Tools,2018-07-27,2.2.927,4.1 and up
Cache Cleaner-DU Speed Booster (booster & cleaner),TOOLS,4.5,12759815,15M,"100,000,000+",True,0.0,Everyone,Tools,2018-07-25,3.1.2,4.0 and up
du app,LIFESTYLE,3.5,7578,25M,"1,000,000+",True,0.0,Everyone,Lifestyle,2018-07-24,3.98,4.2 and up
DU Battery Saver - Battery Charger & Battery Life,TOOLS,4.5,13479633,14M,"100,000,000+",True,0.0,Everyone,Tools,2018-06-05,4.8.7.8,4.0 and up
DU Antivirus Security - Applock & Privacy Guard,TOOLS,4.6,436615,10M,"10,000,000+",True,0.0,Everyone,Tools,2018-06-05,3.3.1,4.0.3 and up
DU Cleaner – Memory cleaner & clean phone cache,TOOLS,4.5,465831,8.9M,"10,000,000+",True,0.0,Everyone,Tools,2018-07-23,1.5.9.9,4.0 and up
DU Launcher - Boost Your Phone,PERSONALIZATION,4.5,67707,4.8M,"1,000,000+",True,0.0,Everyone,Personalization,2016-02-07,1.8.0.4,4.0 and up
DU Security,TOOLS,4.4,4847,3.2M,"100,000+",True,0.0,Everyone,Tools,2016-06-29,3.0.0.2071,4.0 and up
DU Browser—Browse fast & fun,COMMUNICATION,4.3,1133539,4.7M,"10,000,000+",True,0.0,Everyone,Communication,2016-04-01,6.4.0.4,4.0 and up
DU Privacy-hide apps、sms、file,VIDEO_PLAYERS,4.4,21762,Varies with device,"1,000,000+",True,0.0,Everyone,Video Players & Editors,2017-08-16,Varies with device,4.0.3 and up
DU Browser Mini(Small&Fast),TOOLS,4.2,20941,2.0M,"1,000,000+",True,0.0,Everyone,Tools,2016-12-23,1.12.23,4.0 and up
Caller ID & Call Block - DU Caller,COMMUNICATION,4.6,93930,14M,"5,000,000+",True,0.0,Everyone,Communication,2018-08-01,4.0.8,4.2 and up
Lock Screen - DU Locker & Lock screen wallpaper,TOOLS,4.5,5174,4.7M,"100,000+",True,0.0,Everyone,Tools,2018-04-26,2.0.0,4.0 and up
du View,FAMILY,3.8,935,22M,"50,000+",True,0.0,Teen,Entertainment,2018-03-26,6.4.1,4.3 and up
DU Emoji Keyboard（Simeji）,TOOLS,4.3,19234,14M,"500,000+",True,0.0,Everyone,Tools,2017-02-23,3.1.3,4.0.3 and up
"DU GIF Maker: GIF Maker, Video to GIF & GIF Editor",PHOTOGRAPHY,4.6,7605,4.3M,"500,000+",True,0.0,Everyone,Photography,2018-04-10,1.2.2.2,4.3 and up
DU Flashlight - Brightest LED & Flashlight Free,TOOLS,4.3,73821,Varies with device,"5,000,000+",True,0.0,Everyone,Tools,2018-03-07,Varies with device,Varies with device
Upgrade for Android DU Master,TOOLS,3.6,12993,5.2M,"1,000,000+",True,0.0,Everyone,Tools,2017-01-09,1.3.0,2.3.3 and up
Modern: DU Launcher Theme,PERSONALIZATION,4.2,868,309k,"50,000+",True,0.0,Everyone,Personalization,2015-10-15,1.1,4.0 and up
Weather Forecast Pro,WEATHER,4.7,14051,8.7M,"100,000+",False,3.99,Everyone,Weather,2018-08-04,8.5,4.0 and up
Night: DU Launcher Theme,PERSONALIZATION,4.3,1419,485k,"50,000+",True,0.0,Everyone,Personalization,2015-10-15,1.1,4.0 and up
DU Collage Maker - Photo Collage & Grid & Layout,PHOTOGRAPHY,4.7,4595,2.5M,"100,000+",True,0.0,Everyone,Photography,2017-09-04,1.4.0,4.0 and up
Du Chinese – Mandarin Lessons,FAMILY,4.8,3390,9.2M,"100,000+",True,0.0,Everyone,Education,2017-10-03,1.5.0,4.1 and up
Portes du Soleil,SPORTS,3.1,500,39M,"50,000+",True,0.0,Everyone,Sports,2018-02-16,10.012,4.1 and up
Sword of Chaos - Lame du Chaos,GAME,4.5,23599,96M,"100,000+",True,0.0,Teen,Action,2018-06-01,11.0.2,4.0 and up
Hadith du jour,FAMILY,4.4,276,Varies with device,"50,000+",True,0.0,Everyone,Education,2016-03-22,Varies with device,Varies with device
Bible du Semeur-BDS (French),BOOKS_AND_REFERENCE,4.5,313,6.9M,"50,000+",True,0.0,Everyone,Books & Reference,2018-08-04,0.7,1.0 and up
La citadelle du musulman,BOOKS_AND_REFERENCE,4.5,314,9.8M,"50,000+",True,0.0,Everyone,Books & Reference,2016-03-17,2.10,2.3.3 and up
Voyance du pyromancien,FAMILY,nan,22,16M,"5,000+",True,0.0,Everyone,Entertainment,2018-07-13,1.0.3,4.1 and up
Clean My Android,PRODUCTIVITY,4.7,101163,6.2M,"5,000,000+",True,0.0,Everyone,Productivity,2018-07-31,1.4.5.2,4.1 and up
Citation du Jour - Motivation,FAMILY,4.1,321,914k,"100,000+",True,0.0,Everyone,Education,2015-02-14,1.0,2.2 and up
La Poupée du Voyant,FAMILY,4.4,265,8.2M,"50,000+",True,0.0,Everyone,Entertainment,2017-01-06,1.0.0,4.1 and up
Star Chart,FAMILY,4.3,128808,Varies with device,"10,000,000+",True,0.0,Everyone,Education;Education,2018-08-02,Varies with device,Varies with device
APUS Booster - Space Cleaner & Booster,PRODUCTIVITY,4.6,1048766,13M,"10,000,000+",True,0.0,Everyone,Productivity,2018-08-03,2.6.28,4.0.3 and up
Officiel du SCRABBLE LAROUSSE,BOOKS_AND_REFERENCE,3.4,116,48M,"5,000+",False,4.6,Everyone,Books & Reference,2016-10-13,1.4,2.3 and up
Proverbes du monde,FAMILY,nan,38,2.8M,"10,000+",True,0.0,Everyone,Entertainment,2018-03-12,1.1.2.0,1.6 and up
"GO Security－AntiVirus, AppLock, Booster",TOOLS,4.7,1251479,Varies with device,"10,000,000+",True,0.0,Everyone,Tools,2018-07-24,Varies with device,Varies with device
iSmart DV,VIDEO_PLAYERS,3.6,5692,31M,"1,000,000+",True,0.0,Everyone,Video Players & Editors,2018-07-27,R1.4.14.B1.4,4.1 and up
dv Prompter,VIDEO_PLAYERS,3.7,321,1.3M,"50,000+",True,0.0,Everyone,Video Players & Editors,2017-03-14,1.2.9,4.2 and up
Sports DV,LIFESTYLE,2.1,86,29M,"10,000+",True,0.0,Everyone,Lifestyle,2018-07-17,3.0.3,4.3 and up
Live DV,PHOTOGRAPHY,2.0,16,17M,"1,000+",True,0.0,Everyone,Photography,2018-05-09,1.0.6,4.4 and up
Mini DV,AUTO_AND_VEHICLES,3.5,12,19M,"5,000+",True,0.0,Everyone,Auto & Vehicles,2018-05-29,1.27,4.0 and up
DV-2019 Results,FAMILY,4.3,158,2.6M,"10,000+",True,0.0,Everyone,Entertainment,2018-06-14,17.0,4.0 and up
AKASO DV,TOOLS,2.4,99,71M,"10,000+",True,0.0,Everyone,Tools,2018-07-26,V1.0.9,4.0 and up
DV-LOTTERY 2019 REGISTRATION,FAMILY,4.5,97,2.6M,"10,000+",True,0.0,Everyone,Entertainment,2018-01-20,3.0,4.0 and up
Selfie DV,TOOLS,2.8,29,14M,"1,000+",True,0.0,Everyone,Tools,2017-04-24,2.3.26,4.0.3 and up
DV-4036 by Somikon,PHOTOGRAPHY,nan,17,44M,"1,000+",True,0.0,Everyone,Photography,2017-01-19,0.0.5,4.3 and up
DV 2019 Entry Guide,BOOKS_AND_REFERENCE,4.5,92,5.1M,"10,000+",True,0.0,Everyone,Books & Reference,2017-10-18,2.0.0,4.1 and up
Touch DV,PHOTOGRAPHY,nan,1,11M,50+,True,0.0,Everyone,Photography,2017-07-07,10.4,4.2 and up
Porch DV,HOUSE_AND_HOME,2.8,5,13M,"1,000+",True,0.0,Everyone,House & Home,2018-06-02,1.0,4.1 and up
DV 2019 - EDV Photo & Form,BOOKS_AND_REFERENCE,3.9,314,2.6M,"50,000+",True,0.0,Everyone,Books & Reference,2016-10-24,6.0.0,4.0.3 and up
SDV Cam,TOOLS,3.2,67,65M,"10,000+",True,0.0,Everyone,Tools,2017-06-02,1.0.8,4.0.3 and up
XDV,PHOTOGRAPHY,3.1,6827,8.7M,"1,000,000+",True,0.0,Everyone,Photography,2018-04-20,1.9.5,2.3 and up
WiFi Action Camera,SPORTS,2.4,551,903k,"100,000+",True,0.0,Everyone,Sports,2014-03-13,1.4,4.0 and up
DV Car Service,MAPS_AND_NAVIGATION,4.6,10,25M,100+,True,0.0,Everyone,Maps & Navigation,2017-08-09,1.002,4.0.3 and up
DV Lottery Photo,VIDEO_PLAYERS,2.9,23,4.0M,"5,000+",True,0.0,Everyone,Video Players & Editors,2016-12-16,1.1,3.0 and up
DV Lottery Photo Tool,PHOTOGRAPHY,4.0,223,1.7M,"50,000+",True,0.0,Everyone,Photography,2017-10-28,1.06,4.2 and up
iCam - Webcam Video Streaming,TOOLS,3.7,770,2.4M,"10,000+",False,4.99,Everyone,Tools,2016-10-07,1.6.7,2.3 and up
DV KING 4K,PHOTOGRAPHY,2.3,3,8.5M,100+,True,0.0,Everyone,Photography,2018-07-17,1.0.10,4.0 and up
Wifi Action Camera,PHOTOGRAPHY,2.9,118,26M,"50,000+",True,0.0,Everyone,Photography,2018-07-24,1.3.5,4.0 and up
US DV Lottery 2020 Apply,TRAVEL_AND_LOCAL,4.6,41,2.0M,"10,000+",True,0.0,Everyone,Travel & Local,2018-01-14,1.02,4.0 and up
DV-2019 PHOTO TOOL,FAMILY,4.3,21,2.5M,"1,000+",True,0.0,Everyone,Entertainment,2018-01-20,5.0,4.0 and up
DV ASSIST,FAMILY,5.0,1,18M,100+,True,0.0,Everyone,Education,2018-08-02,1.0,4.4 and up
4K Ultra Camera,PHOTOGRAPHY,4.2,382,2.9M,"100,000+",True,0.0,Everyone,Photography,2018-07-30,39.272.12,2.2 and up
DV Lottery Simulator,FAMILY,4.6,13,1.3M,"1,000+",True,0.0,Everyone,Entertainment,2016-10-20,1.1,4.1 and up
U.S.A DV Lottery Process,FAMILY,4.5,8,1.7M,"1,000+",True,0.0,Everyone,Education,2017-03-12,1.0,4.1 and up
DV Statistics,SOCIAL,4.2,6,2.7M,100+,True,0.0,Everyone,Social,2015-10-08,1.2,4.0.3 and up
DV 2018 Winners Guide,BOOKS_AND_REFERENCE,4.8,11,608k,"1,000+",True,0.0,Everyone,Books & Reference,2017-07-23,1.09,4.2 and up
MelifeCam-M,VIDEO_PLAYERS,3.5,81,22M,"10,000+",True,0.0,Everyone,Video Players & Editors,2016-07-21,R1.3.21.3,4.1 and up
DV-2019 UK/British,FAMILY,4.6,166,4.2M,"5,000+",True,0.0,Everyone,Entertainment,2018-03-11,3.0,4.0 and up
GoPlus Cam,VIDEO_PLAYERS,3.5,3484,41M,"500,000+",True,0.0,Everyone,Video Players & Editors,2017-12-18,3.0.1,4.0.3 and up
GoAction,VIDEO_PLAYERS,3.6,1522,65M,"100,000+",True,0.0,Everyone,Video Players & Editors,2018-07-17,V1.5.3,4.4 and up
