a,b,c,d,e,f,g,h,i,j,k,l,m
BT App,NEWS_AND_MAGAZINES,nan,24,14M,"1,000+",True,0.0,Everyone,News & Magazines,2018-07-19,1.0.124,4.2 and up
BT MeetMe with Dolby Voice,COMMUNICATION,3.6,437,12M,"100,000+",True,0.0,Everyone,Communication,2018-07-13,2.66.5,5.0 and up
ProGrade BT,TOOLS,nan,0,46M,500+,True,0.0,Everyone,Tools,2018-04-27,1.0.2,4.3 and up
BT Share It,BUSINESS,4.7,12,13M,500+,True,0.0,Everyone,Business,2018-05-16,3.4.2,4.4 and up
Bluetooth Auto Connect,COMMUNICATION,3.9,20829,1.9M,"5,000,000+",True,0.0,Everyone,Communication,2017-11-17,4.5.4,3.0 and up
Wifi BT Scanner,FAMILY,5.0,2,1.2M,500+,True,0.0,Everyone,Education,2016-11-03,1.0,4.0.3 and up
Ultimate Control BT,BUSINESS,4.6,14,4.3M,500+,True,0.0,Everyone,Business,2018-06-06,3.3.2,4.4 and up
BT Controller,TOOLS,3.9,4374,13M,"1,000,000+",True,0.0,Everyone,Tools,2018-06-25,3.1.3,4.2 and up
BT Church,LIFESTYLE,4.9,26,8.4M,"1,000+",True,0.0,Teen,Lifestyle,2018-06-25,3.8.0,4.1 and up
Mediatek SmartDevice,TOOLS,3.6,11187,7.3M,"1,000,000+",True,0.0,Everyone,Tools,2017-03-17,V1.7.6,4.0 and up
LG BT Reader Plus,TOOLS,3.7,2992,585k,"500,000+",True,0.0,Everyone,Tools,2016-02-25,2.1.11,4.1 and up
BT Mobile,MAPS_AND_NAVIGATION,3.9,22,3.2M,"1,000+",True,0.0,Everyone,Maps & Navigation,2018-07-04,2.2,4.1 and up
MagicLight BT,LIFESTYLE,2.7,135,6.5M,"10,000+",True,0.0,Everyone,Lifestyle,2018-07-11,1.2.1,4.3 and up
Bluetooth Control BT->uC FREE,TOOLS,3.8,67,2.7M,"10,000+",True,0.0,Everyone,Tools,2016-06-06,1.9.0,3.0 and up
B.T.,NEWS_AND_MAGAZINES,2.8,636,1.4M,"100,000+",True,0.0,Everyone,News & Magazines,2018-06-08,1.12.2,4.1 and up
Autool BT-BOX,TOOLS,3.5,4,17M,500+,True,0.0,Everyone,Tools,2018-05-12,1.0.1,4.3 and up
BT Remote (SPP) for Bluetooth,TOOLS,4.1,36,3.1M,"10,000+",True,0.0,Everyone,Tools,2016-10-24,1.16,2.3.3 and up
BT Satmeter,TOOLS,nan,0,2.4M,100+,True,0.0,Everyone,Tools,2018-04-12,V2.3,4.3 and up
Battery Notifier Pro BT,TOOLS,4.7,1363,1.6M,"10,000+",False,2.59,Everyone,Tools,2017-06-07,2.5.18,1.6 and up
BT Panorama,FINANCE,4.3,34,Varies with device,"5,000+",True,0.0,Everyone,Finance,2017-06-14,Varies with device,Varies with device
Battery Notifier BT Free,TOOLS,4.5,21979,982k,"1,000,000+",True,0.0,Everyone,Tools,2017-06-07,2.1.15,1.6 and up
"BT Dating -Find your match, help cupid, be social",SOCIAL,4.1,158,26M,"50,000+",True,0.0,Mature 17+,Social,2018-07-19,2.3,4.1 and up
BT (Usage Interne),LIBRARIES_AND_DEMO,nan,3,19M,100+,True,0.0,Everyone,Libraries & Demo,2017-08-17,1.1,2.3 and up
BT Position Sender - Bluetooth Position Sender,TOOLS,nan,0,2.9M,10+,True,0.0,Everyone,Tools,2018-07-03,1.2.0,4.4 and up
Aegis BT,BUSINESS,4.8,16,4.5M,500+,True,0.0,Everyone,Business,2017-09-06,1.0.10,4.1 and up
BT Master,FAMILY,nan,0,222k,100+,True,0.0,Everyone,Education,2016-11-06,NaN,1.6 and up
OSRAM BT Control,TOOLS,nan,2,42M,"1,000+",True,0.0,Everyone,Tools,2017-12-15,1.0.5,4.4 and up
Vip视频免费看-BT磁力搜索,TOOLS,nan,20,7.9M,"1,000+",True,0.0,Everyone,Tools,2018-06-08,1.2,4.0 and up
AudioBT: BT audio GPS/SMS/Text,COMMUNICATION,3.4,198,219k,"50,000+",True,0.0,Everyone,Communication,2017-02-21,3.2.1,4.0 and up
Jabbla BT,TOOLS,5.0,3,55k,100+,True,0.0,Everyone,Tools,2014-10-06,1.0,4.2 and up
BT Speed,SPORTS,nan,3,948k,10+,False,4.8,Everyone,Sports,2015-05-21,1.0.1,4.0.3 and up
USB BT Wi-Fi Color Terminal Modem,TOOLS,nan,0,7.3M,5+,False,8.99,Everyone,Tools,2018-02-09,5.3,3.2 and up
SenseView BT Zephyr Sensor,TOOLS,4.3,37,323k,"5,000+",True,0.0,Everyone,Tools,2015-05-15,1.1.15205,2.2 and up
Bu the Baby Bunny - Cute pet care game,FAMILY,4.4,37122,89M,"1,000,000+",True,0.0,Everyone,Educational,2018-06-14,1.03,4.1 and up
Boston University Alumni,FAMILY,1.8,5,5.2M,"1,000+",True,0.0,Everyone,Education,2017-12-02,4.0,4.4 and up
BU Bus Tracker,MAPS_AND_NAVIGATION,4.2,57,15M,"10,000+",True,0.0,Everyone,Maps & Navigation,2017-09-05,2.02,4.1 and up
kick the buddy,GAME,3.3,294,19M,"10,000+",True,0.0,Everyone,Arcade,2018-07-19,1.0,3.0 and up
BU Bookstore,SHOPPING,nan,2,7.6M,"1,000+",True,0.0,Everyone,Shopping,2018-03-19,3.0.2,4.1 and up
BU Study,FAMILY,5.0,7,5.6M,10+,True,0.0,Everyone,Education,2017-12-07,1.0,4.0.3 and up
BU Dental GoGoldman,TRAVEL_AND_LOCAL,nan,0,18M,100+,True,0.0,Everyone,Travel & Local,2017-09-01,1.2,4.4 and up
Bu Hangi Uygulama ?,FAMILY,nan,1,24M,10+,True,0.0,Everyone,Puzzle,2018-03-06,3.2.6z,4.0.3 and up
BU Questrom Launch,TRAVEL_AND_LOCAL,nan,3,10M,100+,True,0.0,Everyone,Travel & Local,2015-07-17,1.0.4,3.0 and up
sustainability@BU,LIFESTYLE,4.8,10,11M,"1,000+",True,0.0,Everyone,Lifestyle,2018-01-18,4.2.7,4.1 and up
BU School of Public Health,TRAVEL_AND_LOCAL,nan,0,29M,10+,True,0.0,Everyone,Travel & Local,2018-05-20,1.4,4.4 and up
BU Mobile,FAMILY,4.5,472,4.3M,"10,000+",True,0.0,Everyone,Education,2018-07-06,2.4.1,2.3.3 and up
Barisal University App-BU Face,FAMILY,5.0,100,10M,"1,000+",True,0.0,Everyone,Education,2018-05-06,3.1.1,4.0.3 and up
"Pu - Cute giant panda bear, baby pet care game",FAMILY,4.5,22167,88M,"1,000,000+",True,0.0,Everyone,Educational,2018-06-12,1.18,4.1 and up
BU Students' Rep. Council,FAMILY,4.7,38,5.3M,500+,True,0.0,Everyone,Education,2018-07-05,5.45.0_713,4.0 and up
On a Bu Pour Vous OBPV,LIFESTYLE,nan,0,5.4M,10+,True,0.0,Teen,Lifestyle,2018-02-06,3.0,4.1 and up
BU Calculator,FAMILY,4.6,69,3.1M,"1,000+",True,0.0,Everyone,Education,2017-07-24,2.4,4.0.3 and up
BU Beauty Rooms,BEAUTY,nan,1,6.0M,50+,True,0.0,Everyone,Beauty,2017-02-17,1.0,4.4 and up
Bu Hangi Firma?,FAMILY,nan,8,26M,100+,True,0.0,Everyone,Trivia;Education,2017-12-10,3.3.6z,4.0.3 and up
BU Syllabus,FAMILY,4.5,38,6.5M,"1,000+",True,0.0,Everyone,Education,2017-09-21,1.0.3,4.0.3 and up
Bu Hangi Ünlü?,GAME,nan,1,19M,10+,True,0.0,Everyone,Trivia,2018-06-09,3.3.7z,4.0.3 and up
Bu Nedir ?,GAME,nan,0,33M,50+,True,0.0,Everyone,Trivia,2018-04-15,3.1.6z,4.0.3 and up
BU Bison Nation,SPORTS,3.5,4,40M,100+,True,0.0,Everyone,Sports,2017-09-21,6.0.2,4.4 and up
Kim Bu Youtuber?,FAMILY,nan,11,9.2M,"1,000+",True,0.0,Everyone,Puzzle,2017-09-09,1.0,4.0 and up
BU HANGİ ŞARKI ? - 2018,GAME,nan,4,28M,100+,True,0.0,Everyone,Trivia,2018-06-02,3.1.7z,4.0.3 and up
BU Library,FAMILY,3.5,4,21M,"1,000+",True,0.0,Everyone,Education,2017-09-22,1.1,4.3 and up
SkyTest BU/GU Lite,BUSINESS,2.9,28,20M,500+,False,17.99,Everyone,Business,2017-10-24,2.0.5,3.0 and up
BU Alsace,BOOKS_AND_REFERENCE,nan,3,4.0M,100+,True,0.0,Everyone,Books & Reference,2017-10-03,3.1.1,2.3 and up
Bu Hangi Oyun ?,GAME,nan,2,26M,50+,True,0.0,Everyone,Word,2018-03-11,3.1.6z,4.0.3 and up
Catholic La Bu Zo Kam,BOOKS_AND_REFERENCE,5.0,23,Varies with device,500+,True,0.0,Everyone,Books & Reference,2016-03-20,0.0.1,4.0 and up
Bu Hangi Youtuber ?,GAME,nan,31,26M,"1,000+",True,0.0,Everyone,Trivia,2017-08-31,3.2.2dk,4.0.3 and up
Nedir Bu ?,GAME,nan,0,33M,10+,True,0.0,Everyone,Trivia,2018-03-18,3.1.6z,4.0.3 and up
Bu Hangi Film ?,FAMILY,nan,3,25M,100+,True,0.0,Everyone,Puzzle,2017-08-31,3.2.2dk,4.0.3 and up
Khrifa Hla Bu (Solfa),BOOKS_AND_REFERENCE,nan,0,44M,10+,True,0.0,Everyone,Books & Reference,2018-07-08,1.0,2.1 and up
Kick the Buddy,GAME,4.3,1004709,Varies with device,"50,000,000+",True,0.0,Teen,Action,2018-07-05,Varies with device,4.4 and up
Bu Hangi Dizi ?,GAME,nan,14,19M,"1,000+",True,0.0,Everyone,Trivia,2018-05-04,3.1.7z,4.0.3 and up
Kristian Hla Bu,BOOKS_AND_REFERENCE,4.8,238,27M,"10,000+",True,0.0,Everyone,Books & Reference,2018-05-25,1.0,4.0 and up
SA HLA BU,BOOKS_AND_REFERENCE,4.7,119,1.5M,"1,000+",True,0.0,Everyone,Books & Reference,2017-09-21,1.0,4.1 and up
Bubble Witch 2 Saga,FAMILY,4.3,2838064,Varies with device,"100,000,000+",True,0.0,Everyone,Casual,2018-08-06,Varies with device,Varies with device
Büfe BU,LIFESTYLE,4.1,14,13M,100+,True,0.0,Everyone,Lifestyle,2015-10-17,2.0,4.0.3 and up
BV Mobile Apps,PRODUCTIVITY,5.0,3,4.8M,100+,True,0.0,Everyone,Productivity,2018-06-05,2.0,4.2 and up
BV,COMMUNICATION,5.0,3,1.6M,100+,True,0.0,Everyone,Communication,2016-08-04,"1,01",3.0 and up
Bacterial Vaginosis,HEALTH_AND_FITNESS,nan,1,4.9M,100+,True,0.0,Everyone,Health & Fitness,2018-02-21,1.2,4.0 and up
Bacterial Vaginosis 🇺🇸,HEALTH_AND_FITNESS,nan,1,3.5M,500+,True,0.0,Teen,Health & Fitness,2017-11-01,1.1,2.3 and up
Bacterial Vaginosis Symptoms & Treatment,MEDICAL,nan,0,8.7M,500+,True,0.0,Everyone,Medical,2018-01-18,1.1,4.0.3 and up
Bacteria Vaginosis,HEALTH_AND_FITNESS,4.0,4015,7.7M,"1,000,000+",True,0.0,Mature 17+,Health & Fitness,2017-04-27,6.0,3.0 and up
Hilverda De Boer B.V. App,SHOPPING,nan,5,19M,500+,True,0.0,Everyone,Shopping,2018-02-02,2.5.0,4.0.3 and up
BV Smart,BUSINESS,4.3,28,3.4M,"1,000+",True,0.0,Everyone,Business,2015-05-01,1.1,4.0 and up
BV Forest,BUSINESS,nan,0,2.9M,100+,True,0.0,Everyone,Business,2018-05-09,2.1.18,4.4 and up
Bacterial Vaginosis Symptoms,MEDICAL,4.1,698,2.4M,"100,000+",True,0.0,Everyone 10+,Medical,2015-02-03,1.1,3.0 and up
BV Sridhara Maharaj,FAMILY,5.0,8,2.7M,100+,True,0.0,Everyone,Entertainment,2017-12-03,1.1,4.1 and up
BV Aventure,TRAVEL_AND_LOCAL,nan,0,5.0M,100+,True,0.0,Everyone,Travel & Local,2016-07-22,1.3.6,4.0 and up
Bacterial vaginosis Treatment - Sexual disease,HEALTH_AND_FITNESS,5.0,2,5.9M,500+,True,0.0,Everyone,Health & Fitness,2018-06-25,2.0,4.0.3 and up
BV Link,BUSINESS,nan,10,2.8M,100+,True,0.0,Everyone,Business,2018-04-11,1.3.0,4.1 and up
Bacterial Vaginosis Treatment,MEDICAL,nan,0,3.4M,50+,True,0.0,Everyone,Medical,2018-06-25,1.0,4.0 and up
BV Bombers,SPORTS,nan,0,12M,100+,True,0.0,Everyone,Sports,2017-01-31,7.1.5,4.0 and up
Schulman B.V.,SHOPPING,4.0,6,20M,100+,True,0.0,Everyone,Shopping,2016-09-14,1.0,4.1 and up
BV MAAp,BUSINESS,nan,9,4.2M,100+,True,0.0,Everyone,Business,2015-12-04,1.1.3,4.1 and up
BV Taxi - Driver,MAPS_AND_NAVIGATION,nan,1,10M,10+,True,0.0,Everyone,Maps & Navigation,2018-01-17,2.19.20180117,4.1 and up
BV Taxi Sudan,MAPS_AND_NAVIGATION,3.5,8,26M,10+,True,0.0,Everyone,Maps & Navigation,2018-01-17,1.2.20180117,4.1 and up
van Gennip Textiles BV,LIFESTYLE,nan,1,4.0M,100+,True,0.0,Everyone,Lifestyle,2018-06-28,1.1.5,4.1 and up
bacterial vaginosis,MEDICAL,nan,0,3.6M,10+,True,0.0,Teen,Medical,2018-03-26,1.0,4.0 and up
PIO bv App,BUSINESS,nan,2,98M,10+,True,0.0,Everyone,Business,2018-08-01,2.6.0,4.1 and up
Meu Cartão BV,FINANCE,4.1,15057,5.7M,"500,000+",True,0.0,Everyone,Finance,2018-08-03,2.4.0,5.0 and up
BV Rando,TRAVEL_AND_LOCAL,nan,0,3.6M,100+,True,0.0,Everyone,Travel & Local,2016-07-22,1.2.4,4.0 and up
Kovax Europe B.V.,BUSINESS,nan,17,96M,500+,True,0.0,Everyone,Business,2017-09-10,24.0.11,4.0.3 and up
StartPage Private Search,LIFESTYLE,4.6,10198,2.2M,"100,000+",True,0.0,Everyone,Lifestyle,2017-08-21,1.10,2.1 and up
DHV accountancy BV,BUSINESS,nan,0,10M,10+,True,0.0,Everyone,Business,2016-04-21,1.0,4.0 and up
BV Frankfurt inside,SPORTS,nan,3,4.8M,50+,True,0.0,Everyone,Sports,2018-06-21,1.5,4.4 and up
BV Teknisk App,BUSINESS,nan,0,2.0M,50+,True,0.0,Everyone,Business,2016-01-15,4.1.2099,4.0 and up
TomTom GPS Navigation Traffic,MAPS_AND_NAVIGATION,4.1,132792,62M,"10,000,000+",True,0.0,Everyone,Maps & Navigation,2017-10-25,1.17.1,4.0.3 and up
Maps & GPS Navigation — OsmAnd,MAPS_AND_NAVIGATION,4.2,60820,Varies with device,"5,000,000+",True,0.0,Everyone,Maps & Navigation,2018-08-01,Varies with device,Varies with device
OLX Uganda Sell Buy Cellphones,SHOPPING,4.2,4977,9.8M,"100,000+",True,0.0,Everyone,Shopping,2018-07-25,11.15.03,4.1 and up
Feel Performer,COMMUNICATION,2.2,62,34M,"10,000+",True,0.0,Everyone,Communication,2018-04-09,2.0.3,4.1 and up
Smashy Road: Arena,GAME,4.3,45558,53M,"5,000,000+",True,0.0,Everyone 10+,Action,2018-05-24,1.1.9,4.1 and up
My Budget Book,FINANCE,4.7,19784,7.3M,"100,000+",False,2.99,Everyone,Finance,2018-06-13,7.6,4.0 and up
VictronConnect,TOOLS,3.8,400,Varies with device,"50,000+",True,0.0,Everyone,Tools,2018-07-05,4.8,4.1 and up
BV Productions,BUSINESS,nan,0,2.8M,1+,True,0.0,Everyone,Business,2016-10-25,1.0.1,4.0 and up
Allsetra B.V.,BUSINESS,4.1,15,24M,"1,000+",True,0.0,Everyone,Business,2018-04-05,3.1.2,4.3 and up
PIO bv Transport App,BUSINESS,nan,0,73M,5+,True,0.0,Everyone,Business,2018-03-22,1.0.0,4.1 and up
Philips Hue,LIFESTYLE,3.1,10006,53M,"1,000,000+",True,0.0,Everyone,Lifestyle,2018-07-26,3.2.0,5.0 and up
Evolution: Battle for Utopia,FAMILY,4.2,246705,27M,"1,000,000+",True,0.0,Teen,Strategy,2018-05-04,3.5.2,4.0.3 and up
Home Remedies for Bacterial Infections,HEALTH_AND_FITNESS,nan,0,4.4M,50+,True,0.0,Everyone,Health & Fitness,2018-04-19,1.0,2.2 and up
Best Western To Go,TRAVEL_AND_LOCAL,3.0,2719,17M,"100,000+",True,0.0,Teen,Travel & Local,2018-08-02,5.14.1,4.2 and up
BW-Go,GAME,4.8,265,1.3M,"1,000+",False,3.49,Everyone,Board,2015-06-18,4.8.1,2.3 and up
BW Smart,TOOLS,3.7,50,19M,"5,000+",True,0.0,Everyone,Tools,2017-06-06,v1.2.2,4.0 and up
Watch Face BW Inter,PERSONALIZATION,3.1,112,8.8M,"1,000+",False,0.99,Everyone,Personalization,2017-04-26,2.1.7,4.3 and up
BW-Go Free,GAME,4.6,547,1.3M,"10,000+",True,0.0,Everyone,Board,2015-06-18,4.8.1,2.3 and up
BlitzWolf Shutter - BW Shutter,PHOTOGRAPHY,2.9,333,1.8M,"50,000+",True,0.0,Everyone,Photography,2017-11-22,1.8.0,4.0 and up
Black & White Camera - Lovely BW,PHOTOGRAPHY,4.2,329,4.8M,"100,000+",True,0.0,Everyone,Photography,2017-11-13,1.1.0,4.4 and up
BW-Joseki,GAME,4.7,705,1.8M,"10,000+",True,0.0,Everyone,Board,2015-07-28,1.2.1,4.0.3 and up
BW-DGS plugin,GAME,4.5,70,691k,"1,000+",True,0.0,Everyone,Board,2018-05-13,1.6.0,4.0 and up
BW App,LIFESTYLE,2.8,48,12M,"5,000+",True,0.0,Everyone,Lifestyle,2017-09-27,2.8.216.6-ba,4.0 and up
Learn SAP BW,BOOKS_AND_REFERENCE,nan,2,20M,500+,True,0.0,Everyone,Books & Reference,2018-02-13,1.1,4.0 and up
Next Launcher 3D Theme Stun-BW,PERSONALIZATION,4.4,2839,5.1M,"100,000+",True,0.0,Everyone,Personalization,2014-01-11,1.00,2.2 and up
Standard Chartered Mobile (BW),FINANCE,4.4,96,7.2M,"10,000+",True,0.0,Everyone,Finance,2018-08-05,2.9,4.0 and up
BW Mobilbanking für Smartphone und Tablet,FINANCE,4.1,2048,24M,"100,000+",True,0.0,Everyone,Finance,2018-07-10,4.2.0,4.4 and up
BW COMPANY FINDER,BUSINESS,4.6,48,7.4M,"1,000+",True,0.0,Everyone,Business,2017-08-21,1.5,4.0 and up
BW Taxi,MAPS_AND_NAVIGATION,3.0,67,53M,"5,000+",True,0.0,Everyone,Maps & Navigation,2018-05-01,3.19.34,5.0 and up
BW-GnuGo,GAME,4.1,64,1.3M,"5,000+",True,0.0,Everyone,Board,2013-06-02,2.0.0,2.2 and up
Beautiful Widgets Pro,PERSONALIZATION,4.2,97890,14M,"1,000,000+",False,2.49,Everyone,Personalization,2016-08-24,5.7.8,2.3 and up
BW SmartLife,TOOLS,nan,0,8.8M,100+,True,0.0,Everyone,Tools,2017-12-05,1.1.8,4.1 and up
Bw Events,EVENTS,4.4,16,1.7M,100+,True,0.0,Everyone,Events,2016-08-09,1.0,4.0 and up
Beautiful Widgets Free,PERSONALIZATION,3.9,25035,14M,"1,000,000+",True,0.0,Everyone,Personalization,2016-10-20,5.7.6,2.3 and up
Learn SAP BW on HANA,BOOKS_AND_REFERENCE,nan,0,13M,500+,True,0.0,Everyone,Books & Reference,2018-02-13,1.1,4.0 and up
Analog BW - Camera filter effect foto film retouch,PHOTOGRAPHY,nan,2,17M,100+,True,0.0,Everyone,Photography,2018-05-23,1.1,4.4 and up
BW Ultra,PRODUCTIVITY,nan,0,24M,10+,True,0.0,Everyone,Productivity,2018-07-03,1.0,4.0 and up
BW-IVMS,PRODUCTIVITY,nan,0,17M,100+,True,0.0,Everyone,Productivity,2018-07-26,12.0.18071400,4.1 and up
HD Widgets,PERSONALIZATION,4.3,58614,26M,"1,000,000+",False,0.99,Everyone,Personalization,2016-12-07,4.3.2,4.4 and up
BW Wallpaper,PERSONALIZATION,4.5,4,511k,50+,True,0.0,Everyone,Personalization,2016-12-31,1.4,4.0 and up
Skull Widget BW,PERSONALIZATION,4.5,4,1.7M,10+,True,0.0,Everyone,Personalization,2018-02-28,1.1,4.4 and up
BW Map mobile,TRAVEL_AND_LOCAL,3.6,57,32M,"10,000+",True,0.0,Everyone,Travel & Local,2018-05-31,3.2,4.0 and up
Bell and Wyson Camera BW Pix +,LIFESTYLE,2.0,8,12M,"1,000+",True,0.0,Everyone,Lifestyle,2016-11-14,2.0.18.23,2.3 and up
Best Western e-Concierge Hotel,TRAVEL_AND_LOCAL,4.0,41,23M,"10,000+",True,0.0,Everyone,Travel & Local,2018-06-04,2.8.1,5.0 and up
BlackCam Pro - B&W Camera,PHOTOGRAPHY,4.5,1376,5.5M,"100,000+",False,1.49,Everyone,Photography,2018-03-26,1.51,4.0 and up
SAP BW Tutorial,FAMILY,4.0,11,9.4M,"1,000+",True,0.0,Everyone,Education,2016-01-10,0.0.1,4.1 and up
Kromium BW Theme for NEXT,PERSONALIZATION,4.3,1098,18M,"50,000+",True,0.0,Everyone,Personalization,2014-10-11,1.0.1,3.0 and up
IP address BW,PRODUCTIVITY,nan,7,1.8M,500+,True,0.0,Everyone,Productivity,2014-11-20,1.0,2.2 and up
Color Changer Pro [root],PERSONALIZATION,4.5,69,951k,"1,000+",False,0.99,Everyone,Personalization,2017-01-12,1.11,4.4 and up
Fantasy theme dark bw black building,ART_AND_DESIGN,4.8,41,1.9M,"5,000+",True,0.0,Everyone,Art & Design,2018-03-20,1.0.2,4.0 and up
Keyboard Theme Gate Flat BW,PERSONALIZATION,4.5,75,2.6M,"10,000+",True,0.0,Mature 17+,Personalization,2016-05-26,2.0,4.0.3 and up
BW Switch,GAME,nan,1,13M,10+,True,0.0,Everyone,Arcade,2018-04-16,1.25,4.1 and up
Tutorials for SAP BW Offline,FAMILY,nan,1,16M,100+,True,0.0,Everyone,Education,2017-12-21,1.0,4.0 and up
BL Essentials BW Icon Pack,PERSONALIZATION,4.2,17,963k,"1,000+",True,0.0,Everyone,Personalization,2013-05-06,1.0.1,2.1 and up
Hypocam,PHOTOGRAPHY,4.5,12572,8.5M,"1,000,000+",True,0.0,Everyone,Photography,2018-03-14,1.31,4.0 and up
Hitman GO,FAMILY,4.6,84114,23M,"500,000+",False,0.99,Everyone 10+,Puzzle,2018-07-05,1.13.108869,2.3.3 and up
BW Fuhlenbrock,SPORTS,nan,4,8.2M,100+,True,0.0,Everyone,Sports,2017-09-27,4.2.0,4.1 and up
BW eServices,BUSINESS,nan,1,3.8M,10+,True,0.0,Everyone,Business,2018-06-05,1.0,4.2 and up
B&W Photo Filter Editor,PHOTOGRAPHY,3.9,205,2.4M,"50,000+",True,0.0,Everyone,Photography,2017-07-29,1.0.5,4.0 and up
BW t&t,PRODUCTIVITY,nan,2,1.7M,10+,True,0.0,Everyone,Productivity,2016-12-15,1.0,4.1 and up
EBook For SAP BW ON HANA Learning Free,FAMILY,nan,0,10M,50+,True,0.0,Everyone,Education,2018-04-02,1.0.1,4.0 and up
BX Memo,FAMILY,4.3,131,2.0M,"5,000+",True,0.0,Everyone,Education,2016-11-17,3.3.1,2.2 and up
Bixby Button Remapper - bxActions Pro / Coffee,TOOLS,3.9,319,25k,"10,000+",False,2.99,Everyone,Tools,2017-04-28,1.00,7.0 and up
Bixby Button Remapper - bxActions,TOOLS,4.3,13064,4.6M,"1,000,000+",True,0.0,Everyone,Tools,2018-05-23,4.72,7.0 and up
Bitcoin BX Thailand,FINANCE,3.7,120,31M,"10,000+",True,0.0,Everyone,Finance,2017-10-23,4.1,4.0.3 and up
Bx Thailand Alert (Bitcoin),FINANCE,4.7,3,8.2M,100+,True,0.0,Everyone,Finance,2018-02-05,1.0.2,4.2 and up
bX Hot Articles by Ex Libris,FAMILY,4.3,42,554k,"5,000+",True,0.0,Everyone,Education,2017-05-09,2,2.2 and up
Bitcoin BX Thailand PRO,FINANCE,1.7,21,21M,100+,False,4.99,Everyone,Finance,2017-10-22,5.0,4.0.3 and up
Bitcoin Bx (Thailand),FINANCE,4.5,101,6.9M,"10,000+",True,0.0,Everyone,Finance,2018-08-04,1.8.4,5.0 and up
Bx-WiFi-GI,VIDEO_PLAYERS,nan,0,21M,100+,True,0.0,Everyone,Video Players & Editors,2017-08-15,1.3.6,4.1 and up
BX Mobile TMC for SAP B1,BUSINESS,4.7,3,11M,100+,True,0.0,Everyone,Business,2015-01-20,1.0.16,4.0.3 and up
BX Thailand - Crypto Tracking & Analyse Bitcoin,FINANCE,nan,2,34M,100+,True,0.0,Everyone,Finance,2018-03-10,1.7,4.0.3 and up
BxPort - Bitcoin Bx (Thailand),FINANCE,5.0,4,4.1M,50+,True,0.0,Everyone,Finance,2018-07-14,1.0.4,4.2 and up
Bx Access 4d,TOOLS,nan,1,1.9M,100+,True,0.0,Everyone,Tools,2016-04-29,2.2.1,4.0 and up
bX Thailand Simple Market Price and Alert,FINANCE,nan,8,3.5M,"1,000+",True,0.0,Everyone,Finance,2018-07-29,2.5.2,4.4 and up
QR & Barcode Scanner BX PRO,TOOLS,nan,4,3.0M,"1,000+",True,0.0,Everyone,Tools,2017-10-30,1.0,4.2 and up
BX Diff - Crypto Coins Checker,FINANCE,4.6,83,4.0M,"5,000+",True,0.0,Everyone,Finance,2018-07-16,1.0.21,4.4 and up
bitcoin exchange bx thailand,FINANCE,2.9,19,2.2M,"5,000+",True,0.0,Everyone,Finance,2017-06-26,1.6,4.4 and up
CSHS BX,FAMILY,nan,0,18M,100+,True,0.0,Everyone,Education,2018-04-17,1.0.5.170418-cardspl,4.4 and up
Bitcoin & Cryptocurrency - Bx,FINANCE,4.8,11,3.7M,"1,000+",True,0.0,Everyone,Finance,2017-11-28,0.1.6,4.1 and up
Benefit Extras Mobile App,HEALTH_AND_FITNESS,2.3,3,2.4M,"1,000+",True,0.0,Everyone,Health & Fitness,2018-07-18,6.0,5.0 and up
Kick Axe Bx,HEALTH_AND_FITNESS,nan,0,9.3M,1+,True,0.0,Everyone,Health & Fitness,2017-06-07,1.0.1,4.0 and up
Car Driving Simulator Citroen,FAMILY,3.8,174,44M,"10,000+",True,0.0,Everyone,Simulation,2017-07-18,1.0,2.3 and up
LEDSHOWTW,TOOLS,4.2,5,31M,500+,True,0.0,Everyone,Tools,2018-04-23,1.3.3,4.0.3 and up
C3-C4-PİCASSO-ELYSEE RACİNG,GAME,nan,12,48M,"1,000+",True,0.0,Everyone,Arcade,2017-02-12,"1,01",4.0 and up
Water Surfer Floating BMX Bicycle Rider Racing,FAMILY,4.4,551,38M,"100,000+",True,0.0,Everyone,Simulation,2017-07-03,1.0,2.3 and up
Driving Cars Simulator Citroen,GAME,nan,3,49M,100+,True,0.0,Everyone,Racing,2018-04-05,1.0,4.4 and up
RC Monster Truck - Offroad Driving Simulator,GAME,4.0,38448,27M,"5,000,000+",True,0.0,Everyone,Racing,2018-06-16,1.4.3,4.1 and up
Tiny Call Confirm,COMMUNICATION,4.1,22782,351k,"1,000,000+",True,0.0,Everyone,Communication,2015-03-25,4.2.0,2.2 and up
Casa de Bolsa Bx+ Móvil,FINANCE,3.4,5,8.8M,500+,True,0.0,Everyone,Finance,2017-07-18,1.0.7,4.0 and up
Super Jabber Jump,GAME,4.3,85882,23M,"10,000,000+",True,0.0,Everyone,Arcade,2017-11-07,6.6.3106,2.3 and up
Commando Adventure Assassin,GAME,4.0,51067,48M,"5,000,000+",True,0.0,Teen,Action,2018-05-29,1.18,4.1 and up
Limbo PC Emulator QEMU ARM x86,TOOLS,4.2,13005,9.7M,"1,000,000+",True,0.0,Everyone,Tools,2018-01-21,no_update_signal.2_9_1_arm-x86_64-alpha,4.2 and up
Lollipop Launcher Plus,PERSONALIZATION,4.1,131,27k,"1,000+",False,4.99,Everyone,Personalization,2015-03-08,1.0,4.0.3 and up
