a,b,c,d,e,f,g,h,i,j,k,l,m
Tozer Devotional -Series 1,BOOKS_AND_REFERENCE,5.0,5,4.3M,"1,000+",True,0.0,Everyone,Books & Reference,2016-10-08,1.0,2.3 and up
Modern Action Commando 3D,GAME,4.2,492,63M,"100,000+",True,0.0,Teen,Action,2017-04-06,1.0,4.0.3 and up
HCP Anywhere,BUSINESS,4.7,114,8.6M,"5,000+",True,0.0,Everyone,Business,2018-03-30,3.1.0.2,4.3 and up
Call of Duty®: Heroes,GAME,4.4,1604146,57M,"10,000,000+",True,0.0,Teen,Action,2018-06-27,4.8.0,4.1 and up
Ultimate Watch 2 watch face,PERSONALIZATION,4.6,285,Varies with device,"10,000+",False,0.99,Everyone,Personalization,2018-06-04,2.5.21,Varies with device
Amber Weather,WEATHER,4.4,260137,13M,"10,000,000+",True,0.0,Everyone 10+,Weather,2018-07-16,3.8.1,4.1 and up
Advanced Warfare Guns,FAMILY,2.9,2079,5.6M,"100,000+",True,0.0,Everyone,Entertainment,2015-06-06,1.2.2,3.0 and up
AirWatch Inbox,BUSINESS,2.7,8346,Varies with device,"1,000,000+",True,0.0,Everyone,Business,2017-09-20,Varies with device,4.0 and up
News.aw,NEWS_AND_MAGAZINES,nan,1,1.0M,10+,True,0.0,Everyone,News & Magazines,2015-07-15,1.0,2.2 and up
Pujie Black Watch Face for Android Wear OS,PERSONALIZATION,4.6,7264,Varies with device,"100,000+",False,1.99,Everyone,Personalization,2017-11-16,3.6.46,Varies with device
Bits Watch Face,PRODUCTIVITY,4.0,6205,Varies with device,"100,000+",True,0.0,Everyone,Productivity,2018-02-05,Varies with device,Varies with device
Video Editor,VIDEO_PLAYERS,3.8,1156,23M,"100,000+",True,0.0,Everyone,Video Players & Editors,2015-10-20,1.3.9b,4.3 and up
The Pursuit of God,BOOKS_AND_REFERENCE,4.8,6,1.6M,"1,000+",True,0.0,Everyone,Books & Reference,2017-02-14,5.0,3.0 and up
Food-Aw - Order Food Online in Aruba,FOOD_AND_DRINK,5.0,1,24M,100+,True,0.0,Everyone,Food & Drink,2018-04-05,10,4.1 and up
F05WatchFace for Android Wear,PRODUCTIVITY,3.9,127,5.9M,"1,000+",False,0.99,Everyone,Productivity,2017-12-24,7.0.1,4.3 and up
ByssWeather for Wear OS,WEATHER,4.2,19666,Varies with device,"1,000,000+",True,0.0,Everyone,Weather,2018-04-11,Varies with device,Varies with device
AW - Le News di AndroidWorld,NEWS_AND_MAGAZINES,4.1,2808,Varies with device,"100,000+",True,0.0,Everyone,News & Magazines,2016-02-08,Varies with device,Varies with device
Anime Expo 2018,FAMILY,4.7,54,44M,"10,000+",True,0.0,Everyone,Entertainment,2018-06-08,2.1,5.0 and up
Adventure Xpress,FAMILY,4.2,24775,30M,"100,000+",True,0.0,Everyone 10+,Puzzle,2015-10-12,1.2.1,2.3.3 and up
AXE.IO - Brutal Survival Battleground,GAME,4.2,3845,76M,"500,000+",True,0.0,Everyone 10+,Arcade,2018-08-03,1.6.1,4.1 and up
Dynamics AX,BUSINESS,3.7,244,976k,"10,000+",True,0.0,Everyone,Business,2015-10-26,3.3,2.3.3 and up
AX Player -Nougat Video Player,VIDEO_PLAYERS,4.1,15765,10M,"1,000,000+",True,0.0,Everyone,Video Players & Editors,2014-09-12,2.0,2.2 and up
Armani Exchange Connected,LIFESTYLE,4.1,305,44M,"10,000+",True,0.0,Everyone,Lifestyle,2017-07-04,1.5.0,4.4 and up
Axe Champ,GAME,3.8,141,19M,"10,000+",True,0.0,Everyone,Arcade,2018-05-26,1.0.6,4.1 and up
AX Battery Saver,FINANCE,4.6,4546,3.0M,"100,000+",True,0.0,Everyone,Finance,2018-02-08,1.2.3,4.0 and up
Axe Champ Hit,GAME,nan,1,15M,100+,True,0.0,Everyone,Arcade,2018-05-25,0.1,4.1 and up
Axe Champion,GAME,4.4,21,15M,"5,000+",True,0.0,Everyone,Arcade,2018-05-28,0.1,4.1 and up
Vikings Stickman Axe Fighting,GAME,4.2,924,43M,"100,000+",True,0.0,Everyone,Arcade,2017-10-21,1.5.2,3.0 and up
AX Video Player,VIDEO_PLAYERS,4.4,569,2.6M,"50,000+",True,0.0,Everyone,Video Players & Editors,2015-11-11,1.0.9,3.0 and up
Katalogen.ax,COMMUNICATION,nan,1,172k,100+,True,0.0,Everyone,Communication,2014-10-02,1.0.0,2.2 and up
Axe,FAMILY,nan,18,24M,"1,000+",True,0.0,Everyone,Simulation,2017-12-01,1.0,4.1 and up
Axetatic - Axe Throwing Game,GAME,4.6,29,31M,"1,000+",True,0.0,Everyone 10+,Arcade,2017-10-22,1.3.3,4.2 and up
Axe Champs! Wars,GAME,5.0,8,25M,50+,True,0.0,Everyone,Arcade,2018-06-26,1.1,4.1 and up
Tips Microsoft Dynamics Ax,PRODUCTIVITY,nan,1,2.3M,500+,True,0.0,Everyone,Productivity,2017-07-08,1.0,4.1 and up
Axe Knight,GAME,4.5,52,33M,"5,000+",True,0.0,Everyone,Action,2018-06-26,1.0.5,4.1 and up
AX Timesheets App for Dynamics,BUSINESS,nan,0,9.0M,10+,True,0.0,Everyone,Business,2018-02-15,1.0.5,4.4 and up
Axxess AX-DSP,TOOLS,3.5,17,7.4M,"5,000+",True,0.0,Everyone,Tools,2018-06-04,3_1,4.4 and up
AX Window,TOOLS,nan,0,19M,5+,True,0.0,Everyone,Tools,2017-10-10,1.0.2,4.3 and up
Axxess Updater,TOOLS,3.9,56,2.3M,"10,000+",True,0.0,Everyone,Tools,2016-12-19,1.3.2,3.1 and up
The Vikings,GAME,4.4,15806,42M,"1,000,000+",True,0.0,Teen,Arcade,2018-06-06,1.0.7,4.1 and up
Axe Spinner,FAMILY,3.0,2,Varies with device,10+,True,0.0,Everyone,Casual,2018-01-04,1.0.0,4.1 and up
INTERACTIVE CALCULUS PRO,FAMILY,nan,0,3.3M,10+,False,0.99,Everyone,Education,2018-02-22,1.2,4.0.3 and up
Knife&Axe Throwing,GAME,3.1,440,9.1M,"50,000+",True,0.0,Everyone,Arcade,2012-11-26,1.0.6,2.1 and up
Stickman and Axe,GAME,4.4,69,2.8M,"50,000+",True,0.0,Teen,Action,2017-11-25,1.0,4.0.3 and up
Axe Throw: Flip Champ Axes Champion Throwing Games,GAME,nan,1,13M,50+,True,0.0,Everyone,Arcade,2018-05-31,1.0.0,4.0 and up
Q7 SmartWatch,HEALTH_AND_FITNESS,3.0,94,30M,"10,000+",True,0.0,Everyone,Health & Fitness,2018-07-09,1.0.2,4.3 and up
Workflow Approvals App AX 2012,BUSINESS,nan,2,3.0M,100+,True,0.0,Everyone,Business,2018-07-12,1.6(3)-demo,4.0.3 and up
Tips & Tricks Dynamics AX 365,PRODUCTIVITY,nan,1,2.2M,100+,True,0.0,Everyone,Productivity,2017-07-14,1.0,4.0.3 and up
Axe Man,GAME,3.7,53,14M,"1,000+",True,0.0,Everyone,Adventure,2015-02-23,3.0,2.3.3 and up
AX Watch for WatchMaker,PERSONALIZATION,nan,2,238k,1+,False,0.99,Everyone,Personalization,2017-08-18,1.0,2.3 and up
Throw Knife,FAMILY,3.7,291,37M,"100,000+",True,0.0,Everyone,Simulation,2017-09-14,2.04,4.1 and up
Dead Zombie Evil Killer:Axe,GAME,3.9,71,52M,"10,000+",True,0.0,Teen,Action,2016-12-01,1.1,2.3 and up
INTERACTIVE CALCULUS FOR MATHS AND PHYSICS,FAMILY,4.8,53,4.4M,"1,000+",True,0.0,Everyone,Education,2018-02-28,1.3,4.0.3 and up
AX-PIC Pedidos,TOOLS,nan,1,Varies with device,"1,000+",True,0.0,Everyone,Tools,2018-08-02,Varies with device,Varies with device
AX!OM,LIFESTYLE,nan,5,28M,50+,True,0.0,Everyone,Lifestyle,2017-02-16,1.3,4.1 and up
Zlax.io Zombs Luv Ax,GAME,4.6,6344,32M,"500,000+",True,0.0,Everyone,Action,2018-04-04,1.7,4.1 and up
AX Selfie,LIFESTYLE,4.6,10,3.4M,500+,True,0.0,Everyone,Lifestyle,2015-08-31,1.0.0,4.0 and up
Ax 3 Domaines,SPORTS,4.5,12,23M,"1,000+",True,0.0,Everyone,Sports,2018-01-26,5.0.3,4.2 and up
Clash of Axe: Flippy Lumberjack Action X,GAME,4.3,6,61M,"1,000+",True,0.0,Everyone,Action,2017-09-14,1.2,4.0 and up
Flippy Axe : Flip The Knife & Axe Simulator,GAME,5.0,7,15M,100+,True,0.0,Everyone,Arcade,2017-09-27,1.1,4.2 and up
Axe Clicker,FAMILY,4.3,10446,64M,"500,000+",True,0.0,Everyone,Casual,2018-07-13,1.0.142,4.0.3 and up
Cyborg AX-001,GAME,nan,0,Varies with device,50+,True,0.0,Everyone 10+,Action,2018-06-25,Varies with device,Varies with device
Axe Wallpaper,PERSONALIZATION,4.7,9,12M,100+,True,0.0,Teen,Personalization,2017-02-03,2.6,4.0 and up
Woodman Deluxe,GAME,4.0,82,4.4M,"5,000+",True,0.0,Everyone,Action,2015-07-06,1.0.2,2.3 and up
Ay,VIDEO_PLAYERS,3.8,11,3.6M,"5,000+",True,0.0,Teen,Video Players & Editors,2018-05-04,1.0.261,2.3 and up
A-Y Collection,SHOPPING,5.0,2,2.9M,100+,True,0.0,Teen,Shopping,2018-02-16,1.2,4.1 and up
AY Sing,BOOKS_AND_REFERENCE,4.8,111,10M,"5,000+",True,0.0,Everyone,Books & Reference,2018-05-21,1.6.2,4.1 and up
Ay Up,FAMILY,4.5,11,7.2M,100+,True,0.0,Everyone,Entertainment,2015-10-27,3.0.0,2.1 and up
"AY Recorder - Screen Recorder, Live, Video Editor",TOOLS,4.3,12,3.8M,500+,True,0.0,Everyone,Tools,2017-05-15,2.2,5.0 and up
¡Ay Caramba!,FAMILY,nan,0,549k,1+,False,1.99,Everyone,Education,2014-06-13,1.2,3.0 and up
Ay Sabz Gunbad Waly,VIDEO_PLAYERS,nan,4,3.9M,"1,000+",True,0.0,Everyone,Video Players & Editors,2017-09-11,1.1,4.0 and up
Ay Yıldız - Xperia Live Theme,PERSONALIZATION,nan,0,2.9M,10+,False,0.99,Everyone,Personalization,2017-12-26,1.0.0,4.4 and up
25 Mins Ako ay may lobo Etc Pinoy Kid Song Offline,FAMILY,nan,0,42M,10+,True,0.0,Mature 17+,Entertainment,2018-07-29,3.0,2.3 and up
camera zoom moon,PHOTOGRAPHY,3.7,1213,1.1M,"500,000+",True,0.0,Everyone,Photography,2018-01-23,1.06,2.3 and up
Ako ay may lobo Pinoy Kid Song Offline,FAMILY,nan,0,9.7M,1+,True,0.0,Mature 17+,Entertainment,2018-07-30,3.0,2.3 and up
Ay Yıldız Analog Saat,PERSONALIZATION,nan,37,1.7M,"1,000+",True,0.0,Everyone,Personalization,2016-07-21,1.0,4.1 and up
Ay Telekom Oim,LIFESTYLE,nan,6,13M,100+,True,0.0,Everyone,Lifestyle,2018-02-17,1.0.2,4.1 and up
Holy Quran Mehmet Emin Ay,LIFESTYLE,nan,649,55M,"10,000+",True,0.0,Everyone,Lifestyle,2017-03-14,1.3.1,4.0.3 and up
Ay Yıldız Duvar Kağıtları,PERSONALIZATION,nan,3,6.5M,100+,True,0.0,Everyone,Personalization,2017-12-10,1.0.0,4.3 and up
Ay Hasnain k Nana Milad Naat,BOOKS_AND_REFERENCE,4.3,72,1.9M,"10,000+",True,0.0,Everyone,Books & Reference,2015-12-21,1.0,2.3 and up
Mehmet Emin Ay İlahileri,FAMILY,nan,0,5.1M,10+,True,0.0,Everyone,Entertainment,2018-07-13,1.0,4.1 and up
¡Ay Metro!,GAME,3.8,489,36M,"10,000+",True,0.0,Everyone 10+,Arcade,2015-03-17,1.0.3.1,4.0 and up
AY Oakmont,HEALTH_AND_FITNESS,nan,0,11M,10+,True,0.0,Everyone,Health & Fitness,2018-07-09,4.2.2,4.1 and up
YAKALA AY,GAME,nan,0,14M,1+,False,0.99,Everyone,Arcade,2018-07-07,1.0,4.1 and up
Lunar Calendar,LIFESTYLE,4.5,484,Varies with device,"1,000+",False,4.99,Mature 17+,Lifestyle,2018-07-17,Varies with device,Varies with device
Pinoy Kid Song Ako ay may Lobo,FAMILY,4.6,23,17M,"10,000+",True,0.0,Everyone,Education,2016-09-12,1.0,2.2 and up
Lunar Calendar Lite,LIFESTYLE,4.1,2954,Varies with device,"100,000+",True,0.0,Mature 17+,Lifestyle,2018-07-17,Varies with device,Varies with device
Ay Mohabbat Teri Khatir Novel,BOOKS_AND_REFERENCE,4.2,27,4.3M,"10,000+",True,0.0,Everyone,Books & Reference,2018-01-30,1.0,4.0 and up
AY Recruitment,BUSINESS,nan,1,4.0M,10+,True,0.0,Everyone,Business,2018-05-22,1.1.1,4.4 and up
Quran Khmer Offline AY,FAMILY,5.0,41,4.0M,"1,000+",True,0.0,Everyone,Education,2017-12-13,10.6,4.2 and up
Ay Yıldız Keyboard,TOOLS,nan,26,3.0M,"1,000+",True,0.0,Everyone,Tools,2018-05-23,1.2,4.4 and up
AY EMLAK,BUSINESS,nan,8,1.2M,10+,True,0.0,Teen,Business,2018-07-11,1.0,4.0.3 and up
Ay Vamos - PJ. Balvin - Piano,GAME,nan,0,29M,5+,True,0.0,Everyone,Arcade,2018-07-09,1.0,4.1 and up
Google Play Games,FAMILY,4.3,7168735,Varies with device,"1,000,000,000+",True,0.0,Teen,Entertainment,2018-07-16,Varies with device,Varies with device
Ay Peruk,BUSINESS,nan,0,3.4M,1+,True,0.0,Everyone,Business,2017-10-31,1.1.0,4.0 and up
Sun & Moon AR Locator,WEATHER,3.3,115,5.1M,"10,000+",True,0.0,Everyone,Weather,2017-02-23,1.4,4.1 and up
Display Phone Screen On TV,TOOLS,3.6,9895,2.7M,"1,000,000+",True,0.0,Everyone,Tools,2017-02-03,2.0,4.2 and up
San Andreas Crime Stories,GAME,4.0,162530,97M,"10,000,000+",True,0.0,Mature 17+,Racing,2018-07-02,1.0.0.0,4.1 and up
Masha and The Bear,FAMILY,4.0,39779,19M,"5,000,000+",True,0.0,Everyone,Video Players & Editors;Music & Video,2016-08-05,4.0.1,4.0.3 and up
Miami crime simulator,GAME,4.0,254518,100M,"10,000,000+",True,0.0,Mature 17+,Action,2018-07-09,2.0,4.0 and up
ai.type Free Emoji Keyboard,PERSONALIZATION,4.3,647721,Varies with device,"10,000,000+",True,0.0,Everyone,Personalization,2018-07-24,Varies with device,Varies with device
Strange Hero: Future Battle,GAME,4.2,88901,73M,"10,000,000+",True,0.0,Teen,Action,2018-05-24,11.0.0,4.0 and up
Gangster Town: Vice District,FAMILY,4.3,65146,100M,"10,000,000+",True,0.0,Mature 17+,Simulation,2018-05-31,2.1,4.0 and up
iMediaShare – Photos & Music,VIDEO_PLAYERS,4.2,104551,18M,"10,000,000+",True,0.0,Everyone,Video Players & Editors,2017-12-19,1.0.10,2.2 and up
Earth & Moon in HD Gyro 3D Parallax Live Wallpaper,PERSONALIZATION,4.5,66321,18M,"5,000,000+",True,0.0,Everyone,Personalization,2018-06-11,2.4,4.1 and up
Mad Day - Truck Distance Game,GAME,4.3,29270,44M,"5,000,000+",True,0.0,Everyone,Action,2018-07-25,1.4.3,4.0.3 and up
AZ Screen Recorder - No Root,VIDEO_PLAYERS,4.6,751911,Varies with device,"10,000,000+",True,0.0,Everyone,Video Players & Editors,2018-08-02,Varies with device,5.0 and up
AZ Browser. Private & Download,COMMUNICATION,4.4,1520,5.2M,"100,000+",True,0.0,Everyone,Communication,2016-12-31,1.4,4.4 and up
AZ Lottery Players Club,FAMILY,4.2,97,8.9M,"10,000+",True,0.0,Everyone,Entertainment,2018-07-09,2.0.0(9),4.0.3 and up
AZ Plugin 2 (newest),LIBRARIES_AND_DEMO,4.2,11087,34M,"1,000,000+",True,0.0,Everyone,Libraries & Demo,2017-03-16,4.1.4,5.0 and up
Kids A-Z,FAMILY,4.2,26426,30M,"1,000,000+",True,0.0,Everyone,Education;Education,2018-08-02,4.1.0,4.4 and up
AZ Camera - Manual Pro Cam,PHOTOGRAPHY,3.4,2332,1.6M,"100,000+",True,0.0,Everyone,Photography,2015-08-28,2.2,5.0 and up
A-Z App Store,PRODUCTIVITY,3.2,2728,4.4M,"500,000+",True,0.0,Everyone,Productivity,2016-10-05,1.0.5,4.1 and up
AZ Screen Recorder pro,TOOLS,4.0,60,3.7M,"5,000+",True,0.0,Everyone,Tools,2018-03-19,1.0,5.0 and up
Permit Test AZ Arizona MVD DOT,FAMILY,4.6,227,11M,"10,000+",True,0.0,Everyone,Education,2017-10-12,2.9.0,4.1 and up
AZ PLAYER HD,TOOLS,3.2,24,4.7M,"10,000+",True,0.0,Everyone,Tools,2016-04-11,1.0,2.2 and up
Long Realty AZ Home Search,LIFESTYLE,4.4,132,33M,"10,000+",True,0.0,Everyone,Lifestyle,2018-03-06,5.805.180306,4.1 and up
NB|AZ Mobile Banking,FINANCE,4.0,463,13M,"10,000+",True,0.0,Everyone,Finance,2018-04-05,4.2.31,4.2 and up
Movie Downloader Torrent : Az Torrent,VIDEO_PLAYERS,4.7,70,14M,"1,000+",True,0.0,Everyone,Video Players & Editors,2018-07-07,1.9,4.1 and up
A-Z Screen Recorder -,VIDEO_PLAYERS,nan,17,3.7M,500+,True,0.0,Everyone,Video Players & Editors,2018-07-23,1.0,4.4 and up
AZ Immune Related AEManagement,MEDICAL,3.7,3,7.3M,500+,True,0.0,Everyone,Medical,2018-05-24,1.4,3.2 and up
Alphabet A-Z,FAMILY,3.9,306,Varies with device,"100,000+",True,0.0,Everyone,Casual,2014-04-17,Varies with device,Varies with device
AZ Rockets,GAME,4.2,162,37M,"10,000+",True,0.0,Everyone,Arcade,2018-05-25,1.2.1,4.1 and up
NB|AZ Business Mobile Banking,FINANCE,4.1,44,13M,"1,000+",True,0.0,Everyone,Finance,2018-04-05,4.2.31,4.2 and up
Az Content,FAMILY,3.5,24,13M,"10,000+",True,0.0,Everyone,Entertainment,2018-06-05,1.0.15,4.1 and up
Catalyst AZ,FAMILY,4.8,12,8.4M,500+,True,0.0,Teen,Education,2018-06-27,3.8.0,4.1 and up
Casino AZ/Talking Stick Resort,TRAVEL_AND_LOCAL,4.3,201,45M,"10,000+",True,0.0,Everyone,Travel & Local,2018-07-16,7.9.2.6,4.4 and up
Graffiti Letters (A-Z),LIFESTYLE,3.9,386,7.9M,"50,000+",True,0.0,Everyone,Lifestyle,2017-02-18,2.1.5,4.0 and up
GPS.AZ,MAPS_AND_NAVIGATION,nan,30,4.2M,"1,000+",True,0.0,Everyone,Maps & Navigation,2015-04-02,1.0.10,4.0 and up
First Credit Union (AZ) Mobile,FINANCE,3.5,100,11M,"10,000+",True,0.0,Everyone,Finance,2017-06-13,3.0.830,4.0 and up
Arizona Mobile,FAMILY,4.3,285,6.2M,"10,000+",True,0.0,Everyone,Education,2017-11-07,4.7,4.1 and up
AZ Mobile Gizmo,BUSINESS,4.4,16,3.7M,"1,000+",True,0.0,Everyone,Business,2018-04-02,3.4.4,4.2 and up
Az Video Status,FAMILY,4.8,13,6.0M,100+,True,0.0,Everyone,Entertainment,2018-08-02,1.0.4,4.1 and up
"Arizona Statutes, ARS (AZ Law)",BOOKS_AND_REFERENCE,3.9,9,8.8M,"1,000+",True,0.0,Everyone,Books & Reference,2017-10-18,1.6,4.4 and up
Explore Sedona & Northern AZ,TRAVEL_AND_LOCAL,3.8,43,22M,"10,000+",True,0.0,Everyone,Travel & Local,2017-03-07,16.51.1,2.3 and up
Arizona DMV Permit Test - AZ,FAMILY,4.2,109,30M,"10,000+",True,0.0,Everyone,Education,2018-02-15,6.0.3,4.4 and up
Oxford A-Z of English Usage,BOOKS_AND_REFERENCE,4.0,5300,11M,"1,000,000+",True,0.0,Everyone,Books & Reference,2017-11-28,9.1.284,4.1 and up
Cures A-Z,HEALTH_AND_FITNESS,4.0,265,4.1M,"100,000+",True,0.0,Everyone,Health & Fitness,2015-08-13,2.1,3.0 and up
AZ Practice Test & Questions,FAMILY,4.4,13,3.4M,"1,000+",True,0.0,Everyone,Education,2017-03-23,1.0,2.3.3 and up
Arizona Trail,TRAVEL_AND_LOCAL,4.7,65,13M,"5,000+",True,0.0,Everyone,Travel & Local,2017-04-06,6.0.19,4.1 and up
Ultrasound A-Z,FAMILY,4.5,112,39M,"10,000+",True,0.0,Everyone,Education,2018-06-05,1.5,4.0 and up
A-Z Punjabi Songs & Music Videos 2018,FAMILY,4.3,367,5.1M,"100,000+",True,0.0,Everyone,Entertainment,2018-05-17,1.0.19,4.1 and up
Manga AZ - Manga Comic Reader,COMICS,3.3,126,4.7M,"5,000+",True,0.0,Teen,Comics,2018-07-24,1.0.4,4.0.3 and up
Barista Coffee Dictionary A-Z,LIFESTYLE,4.3,127,5.5M,"10,000+",True,0.0,Everyone,Lifestyle,2016-06-03,3.0.0,4.1 and up
Phoenix and Arizona Cameras,TRAVEL_AND_LOCAL,4.1,134,5.3M,"10,000+",True,0.0,Everyone,Travel & Local,2018-06-20,6.3.4,4.0.3 and up
AZ REMOTE CONTROL,TOOLS,2.1,149,2.8M,"50,000+",True,0.0,Everyone,Tools,2016-03-28,1.9,3.2 and up
Greater London A-Z 2016,TRAVEL_AND_LOCAL,3.7,40,9.0M,"1,000+",False,8.49,Everyone,Travel & Local,2016-08-18,1.0.1,4.1 and up
British Airways,TRAVEL_AND_LOCAL,4.2,25726,51M,"1,000,000+",True,0.0,Everyone,Travel & Local,2018-07-24,4.20,4.4 and up
Ba Financial Calculator plus,FINANCE,4.4,31,206k,"1,000+",False,3.99,Everyone,Finance,2018-07-15,2.9.1,2.1 and up
Financial Calculator BA Chien.,FINANCE,4.2,23,954k,500+,False,3.99,Everyone,Finance,2016-12-14,1.9.10,3.0 and up
BA4You,BUSINESS,2.1,87,26M,"5,000+",True,0.0,Everyone,Business,2018-04-26,1.6.0.0,4.0 and up
BA Pro Financial Calculator,FINANCE,2.4,36,9.4M,"1,000+",False,1.99,Everyone,Finance,2015-11-16,1.3.3,2.3 and up
BA Calculator,PRODUCTIVITY,4.1,22,2.4M,"5,000+",True,0.0,Everyone,Productivity,2018-07-22,1.2.1,4.0.3 and up
ba,FAMILY,3.1,1734,5.8M,"500,000+",True,0.0,Everyone,Strategy,2016-06-08,1.0.3,4.0 and up
Ra Ga Ba,GAME,5.0,2,20M,1+,False,1.49,Everyone,Arcade,2017-02-08,1.0.4,2.3 and up
Experience BA,TRAVEL_AND_LOCAL,nan,6,17M,100+,True,0.0,Everyone,Travel & Local,2018-06-27,2.2.0,4.1 and up
Ba Cristi,GAME,3.5,196,35M,"10,000+",True,0.0,Everyone,Adventure,2016-03-22,1.0.4,2.3 and up
Ba ba black sheep offline Video,PARENTING,4.2,20,17M,"10,000+",True,0.0,Everyone,Parenting,2017-07-02,1.1,4.0.3 and up
BA SALES,COMMUNICATION,nan,0,2.9M,1+,True,0.0,Everyone,Communication,2018-01-31,1.0,4.0.3 and up
Goody.ba,FAMILY,4.7,303,42M,"10,000+",True,0.0,Everyone,Entertainment,2018-07-22,2.0.5,4.1 and up
BA Status,TRAVEL_AND_LOCAL,nan,0,5.1M,100+,True,0.0,Everyone,Travel & Local,2016-08-13,1.0,4.0.3 and up
Alif Ba Ta Bullseye,FAMILY,nan,1,16M,5+,False,1.99,Everyone,Educational,2016-05-30,1.1,2.2 and up
BA Accesible,HEALTH_AND_FITNESS,nan,31,4.7M,"1,000+",True,0.0,Everyone,Health & Fitness,2016-07-19,0.0.1,4.1 and up
Learn alif ba ta,FAMILY,4.8,23,35M,"10,000+",True,0.0,Everyone,Educational;Education,2017-11-28,1.0.2,2.3 and up
Learn Quran with Elif Ba,FAMILY,nan,3,12M,100+,False,1.49,Everyone,Education,2017-03-03,1.2,2.3 and up
Arabic Alif Ba Ta For Kids,FAMILY,4.5,226,26M,"100,000+",True,0.0,Everyone,Education;Education,2017-05-30,1.0.0,2.3 and up
Arabic Alphabet Alif Ba Ta Wooden Blocks,FAMILY,4.6,66,17M,"10,000+",True,0.0,Everyone,Educational;Education,2018-02-25,1.0.0,2.3 and up
Let's Learn Alif Ba Ta,FAMILY,4.6,32,60M,"10,000+",True,0.0,Everyone,Education,2017-11-29,6,4.0.3 and up
Sufara.ba,FAMILY,4.9,285,25M,"10,000+",True,0.0,Everyone,Education,2018-01-05,1.0.5,4.4 and up
Elif Ba - Learn The Holy Quran,FAMILY,4.8,1491,38M,"50,000+",True,0.0,Everyone,Education,2017-10-31,1.3,4.1 and up
Instant Ba-dum-tss,FAMILY,4.0,13,2.0M,"1,000+",True,0.0,Everyone,Entertainment,2015-09-23,1.0,1.6 and up
Ba Zi Fortune,LIFESTYLE,3.9,592,2.5M,"100,000+",True,0.0,Everyone,Lifestyle,2018-01-02,1.0.23,2.3 and up
BA VPN - Free Unlimited VPN,FAMILY,4.1,181,9.2M,"10,000+",True,0.0,Everyone,Entertainment,2018-06-14,1.2.1,5.0 and up
Ba dum tss - Rimshot widget,COMICS,4.1,690,444k,"50,000+",True,0.0,Everyone,Comics,2015-09-29,1.2.3,2.2 and up
Alif Ba Ta Song - Arabic Kids,FAMILY,4.5,227,15M,"50,000+",True,0.0,Everyone,Educational;Education,2018-02-24,1.0,2.3 and up
Fitness Dance for Zum.ba Workout Exercise,HEALTH_AND_FITNESS,4.2,287,12M,"50,000+",True,0.0,Everyone,Health & Fitness,2018-07-30,1.8,4.2 and up
Cafe.ba,NEWS_AND_MAGAZINES,4.0,677,4.4M,"10,000+",True,0.0,Everyone,News & Magazines,2017-06-07,5.5.2,4.0 and up
058.ba,NEWS_AND_MAGAZINES,4.4,27,14M,100+,True,0.0,Everyone,News & Magazines,2018-07-06,1.0,4.2 and up
Loreal - BA Makeup,TOOLS,1.9,8,6.7M,"1,000+",True,0.0,Everyone,Tools,2018-04-18,1.1.1,4.0.3 and up
PROFESSOR SEE-BA LINGUAGENS E SUAS TECNOLOGIAS,PRODUCTIVITY,nan,0,3.7M,10+,False,2.99,Everyone,Productivity,2017-12-01,1.0,4.0 and up
Poteau BA,FAMILY,nan,3,4.0M,500+,True,0.0,Everyone,Education,2017-07-16,1.0.2,5.0 and up
Elif Ba Oyunu,TOOLS,3.7,26,2.2M,"5,000+",True,0.0,Everyone,Tools,2015-11-02,1.1,2.3 and up
Ain Arabic Kids Alif Ba ta,FAMILY,nan,0,33M,0+,False,2.99,Everyone,Education,2016-04-15,1.0,3.0 and up
Bedouin Rivals,FAMILY,4.2,79826,Varies with device,"1,000,000+",True,0.0,Everyone 10+,Strategy,2018-07-26,4.0.4,4.1 and up
Klix.ba,NEWS_AND_MAGAZINES,4.0,3647,5.7M,"100,000+",True,0.0,Everyone,News & Magazines,2017-02-25,4.1.1,4.0 and up
PBA® Bowling Challenge,SPORTS,4.3,242096,87M,"10,000,000+",True,0.0,Everyone,Sports,2018-08-02,3.4.4,4.1 and up
Avios for Android,TRAVEL_AND_LOCAL,2.5,862,30M,"100,000+",True,0.0,Everyone,Travel & Local,2018-04-10,7.8.0,5.0 and up
Banana Kong,GAME,4.4,3452530,68M,"100,000,000+",True,0.0,Everyone,Action,2018-02-07,1.9.6.6,4.0.3 and up
BA 3 Banjarmasin,SOCIAL,nan,2,5.9M,10+,True,0.0,Teen,Social,2018-07-28,1.0.1,4.4 and up
American Airlines,TRAVEL_AND_LOCAL,3.7,16973,Varies with device,"5,000,000+",True,0.0,Everyone,Travel & Local,2018-07-18,Varies with device,Varies with device
Elifba Quran Learning Game,FAMILY,4.7,1424,19M,"100,000+",True,0.0,Everyone,Educational,2018-06-07,2.2,4.1 and up
Space Shooter : Galaxy Attack,GAME,4.6,169661,40M,"10,000,000+",True,0.0,Everyone,Arcade,2018-08-01,1.246,4.1 and up
Hunt Buddy BC,SPORTS,4.4,172,49M,"5,000+",False,2.99,Everyone,Sports,2018-07-10,1.5,4.0.3 and up
